"","GENE","FREQUENCY"
"1","AC004520.1",1
"2","AC037198.2",1
"3","AC058791.1",1
"4","ACE2",1
"5","ACSM3",1
"6","ADAMTS1",1
"7","ADAMTS4",1
"8","ADAMTS5",1
"9","ADH1C",1
"10","AKAP12",1
"11","ALDH1A1",1
"12","ALKAL2",1
"13","ANGPTL4",1
"14","APOD",1
"15","ARID5B",1
"16","ARRDC3",1
"17","ASPN",1
"18","ATF3",1
"19","B4GALT1",1
"20","BAG3",1
"21","BAMBI",1
"22","BGN",1
"23","BHLHE40",1
"24","BIRC3",1
"25","BTG1",1
"26","BTG2",1
"27","C10orf10",1
"28","C11orf96",1
"29","C2orf40",1
"30","C7",1
"31","C8orf4",1
"32","CALCRL",1
"33","CAVIN2",1
"34","CCDC102B",1
"35","CCDC71L",1
"36","CCDC80",1
"37","CEP152",1
"38","CH25H",1
"39","CHI3L2",1
"40","CHRDL1",1
"41","CILP",1
"42","CITED2",1
"43","CLDN11",1
"44","CLU",1
"45","COL12A1",1
"46","COL1A1",1
"47","COL4A1",1
"48","COL8A1",1
"49","CRYAB",1
"50","CSRP2",1
"51","CTGF",1
"52","CTHRC1",1
"53","CTSK",1
"54","CXCL8",1
"55","CYP1B1",1
"56","CYP4B1",1
"57","CYR61",1
"58","DAAM1",1
"59","DKK3",1
"60","DNAJB1",1
"61","DNAJB4",1
"62","DPT",1
"63","DUSP1",1
"64","EBF2",1
"65","ELMSAN1",1
"66","ELN",1
"67","ERRFI1",1
"68","ETS2",1
"69","F3",1
"70","FAM107A",1
"71","FAM43A",1
"72","FAM46A",1
"73","FBN1",1
"74","FGF7",1
"75","FGF9",1
"76","FHL1",1
"77","FILIP1L",1
"78","FMO2",1
"79","FN1",1
"80","FOSB",1
"81","FST",1
"82","G0S2",1
"83","GADD45A",1
"84","GADD45B",1
"85","GDF15",1
"86","GEM",1
"87","GGT5",1
"88","GLRX",1
"89","GPC3",1
"90","GPRC5A",1
"91","HAS1",1
"92","HAS2",1
"93","HES1",1
"94","HES4",1
"95","HGF",1
"96","HILPDA",1
"97","HOXA5",1
"98","HP",1
"99","HSD11B1",1
"100","HSPA6",1
"101","HSPH1",1
"102","HTRA3",1
"103","ID1",1
"104","ID2",1
"105","ID3",1
"106","ID4",1
"107","IER2",1
"108","IER3",1
"109","IFI27",1
"110","IFI6",1
"111","IGF1",1
"112","IGFBP4",1
"113","IGFBP5",1
"114","IGFBP7",1
"115","IL32",1
"116","INMT",1
"117","INSR",1
"118","KCNE4",1
"119","KCNQ1OT1",1
"120","KDR",1
"121","KLF4",1
"122","KLF6",1
"123","LAMB1",1
"124","LBH",1
"125","LEPR",1
"126","LIMCH1",1
"127","LINC01088",1
"128","LMCD1",1
"129","LMOD1",1
"130","LTBP2",1
"131","LUM",1
"132","LXN",1
"133","MAFB",1
"134","MAFF",1
"135","MAP1B",1
"136","MARCKS",1
"137","MARCKSL1",1
"138","MEG3",1
"139","MEG8",1
"140","MEOX2",1
"141","MID1IP1",1
"142","MT1A",1
"143","MT1E",1
"144","MT1M",1
"145","MT1X",1
"146","MT2A",1
"147","MYC",1
"148","MYOC",1
"149","NDRG2",1
"150","NEDD9",1
"151","NPY1R",1
"152","NR4A1",1
"153","NR4A2",1
"154","NRP1",1
"155","OSR2",1
"156","OTUD1",1
"157","PCOLCE2",1
"158","PDK4",1
"159","PGAP1",1
"160","PGF",1
"161","PHLDA1",1
"162","PI16",1
"163","PIM1",1
"164","PLA2G2A",1
"165","PLAT",1
"166","PLAU",1
"167","PLIN2",1
"168","PLK2",1
"169","PNRC1",1
"170","PPP1CB",1
"171","PROCR",1
"172","PRPS2",1
"173","PRSS23",1
"174","PTGDS",1
"175","PTGS2",1
"176","RAMP2",1
"177","RARRES1",1
"178","RASD1",1
"179","RGS16",1
"180","RGS2",1
"181","RND3",1
"182","RRAD",1
"183","RSPO3",1
"184","SAT1",1
"185","SCN7A",1
"186","SEMA3C",1
"187","SEPHS2",1
"188","SERPINE1",1
"189","SFRP1",1
"190","SFRP2",1
"191","SFRP4",1
"192","SGK1",1
"193","SHISA3",1
"194","SLC2A3",1
"195","SMOC2",1
"196","SOCS3",1
"197","SOD2",1
"198","SOX4",1
"199","SRPX",1
"200","SRSF7",1
"201","STEAP4",1
"202","STK17B",1
"203","SVEP1",1
"204","SYNE2",1
"205","TFPI2",1
"206","TGM2",1
"207","THBD",1
"208","THBS1",1
"209","TIMP1",1
"210","TIPARP",1
"211","TM4SF1",1
"212","TMEM100",1
"213","TNFAIP6",1
"214","TNFRSF12A",1
"215","TPPP3",1
"216","TRAC",1
"217","TRIB1",1
"218","TSC22D1",1
"219","TSKU",1
"220","TSPAN8",1
"221","TUBA1A",1
"222","TXNIP",1
"223","VCAM1",1
"224","VCAN",1
"225","VEGFD",1
"226","WISP2",1
"227","WNK3",1
"228","ZFP36L1",1
"229","ZNF331",1
"230","ZNF385A",1
"231","FIBIN",0.999
"232","DNAJC27",0.998
"233","PTGIR",0.998
"234","AVPI1",0.997
"235","INTS6",0.997
"236","CHL1",0.996
"237","KLF2",0.996
"238","APOL2",0.993
"239","CD9",0.992
"240","ABCA1",0.989
"241","CD248",0.989
"242","DUSP6",0.989
"243","OR7E47P",0.987
"244","EIF4A3",0.974
"245","RETREG1",0.974
"246","TNFAIP2",0.974
"247","MT2P1",0.971
"248","SPSB1",0.971
"249","PALLD",0.97
"250","HSPB1",0.969
"251","GAS1",0.968
"252","MFAP5",0.968
"253","EGR3",0.967
"254","OSR1",0.967
"255","SPON1",0.966
"256","HNRNPH1",0.963
"257","LRRC17",0.963
"258","AHNAK2",0.961
"259","FMO3",0.96
"260","NQO1",0.96
"261","VGLL3",0.958
"262","FILIP1",0.957
"263","EFHD1",0.955
"264","ATF5",0.954
"265","HSPA1A",0.954
"266","EPHA3",0.953
"267","AC116366.1",0.951
"268","ARL4D",0.951
"269","FGF18",0.95
"270","NAMPT",0.948
"271","PHLDB2",0.948
"272","EIF1B",0.945
"273","TOB1",0.938
"274","ITGBL1",0.937
"275","SMPDL3A",0.936
"276","SPRY1",0.936
"277","IGFBP3",0.934
"278","SLC40A1",0.934
"279","BCHE",0.933
"280","HSPA1B",0.933
"281","NECAB1",0.933
"282","CREM",0.93
"283","SEMA3D",0.929
"284","FGF10",0.928
"285","FBXO32",0.927
"286","ANGPTL5",0.926
"287","MYLK",0.926
"288","PTGFR",0.926
"289","ELL2",0.924
"290","KRT19",0.924
"291","COL1A2",0.922
"292","PISD",0.921
"293","CRLF1",0.918
"294","DEPTOR",0.915
"295","EMP1",0.913
"296","ELL",0.912
"297","LSAMP",0.912
"298","DHRS3",0.906
"299","SNCG",0.904
"300","CEBPB",0.903
"301","ADAMTS3",0.897
"302","TMEM176B",0.893
"303","AL583785.1",0.892
"304","CYCS",0.892
"305","ABCA10",0.89
"306","PDZRN4",0.89
"307","ALDH1A3",0.889
"308","CDO1",0.889
"309","ANKRD28",0.888
"310","IFRD1",0.881
"311","TMEM47",0.873
"312","PHLDA2",0.871
"313","CPXM1",0.867
"314","MEGF6",0.867
"315","H19.1",0.866
"316","GDF10",0.865
"317","RCAN1",0.859
"318","TXNRD1",0.858
"319","MAP1LC3C",0.857
"320","SNAI2",0.857
"321","ENC1",0.855
"322","FAIM2",0.854
"323","SLITRK4",0.854
"324","AC008760.2",0.851
"325","EGR1",0.849
"326","CREB5",0.844
"327","TSC22D3",0.844
"328","LETM1",0.843
"329","MAMDC2",0.843
"330","MME",0.843
"331","RGMA",0.842
"332","COL14A1",0.836
"333","PCDH9",0.836
"334","TMEM119",0.836
"335","FAM161A",0.835
"336","AADACL2",0.834
"337","ISM1",0.832
"338","FAM107B",0.828
"339","KLF5",0.824
"340","CES1",0.821
"341","MT1G",0.819
"342","CDKN1A",0.817
"343","DIO2",0.814
"344","PPP1R14A",0.814
"345","TNNT3",0.814
"346","WNT2",0.813
"347","YPEL2",0.812
"348","ATOH8",0.811
"349","CTTN",0.811
"350","TJP2",0.809
"351","NIPSNAP3B",0.806
"352","TMEM38A",0.801
"353","ARL5B",0.8
"354","IGFBP2",0.796
"355","TMEM176A",0.792
"356","SERPINE2",0.79
"357","CEBPD",0.788
"358","MOXD1",0.788
"359","C1QTNF3",0.786
"360","H1F0",0.785
"361","TPM2",0.785
"362","EYA3",0.784
"363","TMEM71",0.783
"364","MATN2",0.782
"365","BICC1",0.78
"366","DCLK1",0.78
"367","SLC19A2",0.78
"368","RDH10",0.779
"369","SDC4",0.778
"370","CMYA5",0.776
"371","ING1",0.775
"372","AQP3",0.773
"373","TEX26-AS1",0.771
"374","CEP290",0.77
"375","COL6A3",0.77
"376","PLAUR",0.77
"377","VASN",0.767
"378","SPINT2",0.765
"379","CCDC3",0.761
"380","ACADL",0.758
"381","PCOLCE",0.756
"382","BASP1",0.755
"383","MAP1A",0.754
"384","NR2F1",0.753
"385","CTNNAL1",0.752
"386","EMP3",0.752
"387","FRMD4B",0.752
"388","INHBA",0.752
"389","SAMD11",0.752
"390","PDE4D",0.751
"391","AGT",0.75
"392","AP003119.3",0.75
"393","SEPT6",0.75
"394","SUSD6",0.75
"395","SLC7A8",0.749
"396","SOD3",0.748
"397","CDC25B",0.747
"398","FHL2",0.747
"399","HELLPAR",0.741
"400","RNF212",0.74
"401","SENP5",0.739
"402","KBTBD7",0.737
"403","CSRP1",0.736
"404","NUCB2",0.735
"405","TLE3",0.734
"406","CEP83",0.733
"407","TACSTD2",0.733
"408","RBP4",0.731
"409","NCALD",0.729
"410","RPS6KA5",0.727
"411","TUBB2B",0.727
"412","ARHGEF26",0.726
"413","EPS8",0.726
"414","IRS1",0.726
"415","PRKG1",0.724
"416","PCDH17",0.721
"417","MYH10",0.72
"418","HSPA5",0.717
"419","ZMAT3",0.714
"420","STEAP2",0.713
"421","RNF217",0.711
"422","FOXC1",0.71
"423","CLEC2B",0.707
"424","GLUL",0.706
"425","EOGT",0.702
"426","LIX1L",0.7
"427","MEIS1",0.7
"428","RBM10",0.698
"429","KAZALD1",0.697
"430","KCNE3",0.696
"431","SEMA3B",0.696
"432","GIGYF1",0.692
"433","LINC00473",0.69
"434","PDGFD",0.69
"435","CKB",0.689
"436","INSIG1",0.687
"437","PTHLH",0.687
"438","CTTNBP2",0.686
"439","NFYB",0.683
"440","SERPINF2",0.683
"441","LRRK1",0.682
"442","MAL",0.682
"443","PDLIM7",0.681
"444","HLA-DRB1",0.679
"445","IGSF10",0.679
"446","DHFR2",0.676
"447","CENPW",0.674
"448","C1QTNF7",0.673
"449","MIR4435-2HG",0.673
"450","ZBTB8A",0.672
"451","KIAA0907",0.671
"452","MSX1",0.671
"453","PRRG3",0.671
"454","LINC01354",0.67
"455","NEAT1",0.67
"456","PPP1R10",0.669
"457","CLASP2",0.667
"458","C17orf58",0.665
"459","RASSF9",0.665
"460","FABP3",0.664
"461","LIFR",0.664
"462","TIMP3",0.664
"463","AKR1C1",0.663
"464","PPP1R16A",0.663
"465","PHACTR2",0.661
"466","RASSF2",0.661
"467","TRIB2",0.661
"468","SLFN11",0.659
"469","CASP9",0.657
"470","LOXL1",0.657
"471","TMEM2",0.657
"472","MGP",0.656
"473","ADGRG4",0.655
"474","DDI2",0.652
"475","ARHGDIB",0.649
"476","CPVL",0.649
"477","GBP1",0.649
"478","FBLIM1",0.647
"479","CBX6",0.646
"480","TXN",0.646
"481","VPS53",0.645
"482","LSP1",0.643
"483","FAT1",0.642
"484","ST3GAL5",0.642
"485","CDH11",0.641
"486","AC020916.1",0.64
"487","CYP7B1",0.64
"488","ESCO1",0.64
"489","GRAMD2B",0.638
"490","JMJD1C",0.638
"491","TPM1",0.637
"492","PILRA",0.635
"493","TSHZ3",0.635
"494","AIF1L",0.634
"495","JCAD",0.632
"496","SNORD50B",0.632
"497","BMP3",0.63
"498","SOCS2",0.63
"499","AL118516.1",0.628
"500","MLLT11",0.628
"501","S100A4",0.628
"502","PQLC2L",0.624
"503","MTND2P28",0.623
"504","NTM",0.622
"505","PDLIM3",0.622
"506","HBEGF",0.621
"507","HSD3B7",0.62
"508","TRIO",0.62
"509","GOLIM4",0.617
"510","TCEAL4",0.617
"511","CHP1",0.614
"512","CNTFR",0.614
"513","CDA",0.613
"514","PDE8A",0.612
"515","RPRD1A",0.612
"516","HHIP-AS1",0.611
"517","THBS2",0.611
"518","HOOK2",0.61
"519","LMO3",0.608
"520","CGNL1",0.607
"521","PTOV1",0.605
"522","RPAP3",0.605
"523","PLEKHH2",0.604
"524","RMND5A",0.604
"525","SLC9B2",0.604
"526","TUBA4A",0.599
"527","RASSF4",0.598
"528","COLGALT2",0.596
"529","TMEM131L",0.595
"530","MTHFD2",0.594
"531","SSX2IP",0.591
"532","GFPT2",0.589
"533","TRHDE",0.589
"534","C1QTNF1",0.588
"535","SGCA",0.587
"536","ADARB1",0.583
"537","NAP1L1",0.583
"538","TSPYL1",0.582
"539","SPRYD3",0.581
"540","ANGPTL7",0.578
"541","C12orf43",0.578
"542","EHD1",0.578
"543","RAB31",0.578
"544","OSMR",0.577
"545","QSOX1",0.577
"546","FXYD5",0.576
"547","LDLR",0.576
"548","MAT2B",0.574
"549","ALDH1A2",0.571
"550","KPNA2",0.57
"551","ADAL",0.568
"552","ARL4A",0.568
"553","ASAP1",0.568
"554","C3orf58",0.568
"555","CLIC3",0.568
"556","CADM3",0.567
"557","ZDHHC17",0.567
"558","PIEZO2",0.566
"559","ERF",0.565
"560","STXBP6",0.565
"561","FABP5",0.564
"562","TUBB2A",0.564
"563","H2AFZ",0.561
"564","HIST1H1E",0.561
"565","CARMIL1",0.56
"566","TLNRD1",0.559
"567","SLC1A7",0.558
"568","NBL1",0.556
"569","ZNF75A",0.553
"570","HSPB8",0.551
"571","PHGDH",0.551
"572","TRNT1",0.549
"573","EMILIN2",0.548
"574","GNPDA2",0.548
"575","NPHP3",0.548
"576","SLIT2",0.545
"577","CRIM1",0.544
"578","HIST1H1C",0.543
"579","DENND4A",0.542
"580","SLF2",0.542
"581","AHR",0.541
"582","RFK",0.541
"583","ARHGAP20",0.54
"584","CEP85L",0.539
"585","NABP1",0.539
"586","GLCE",0.536
"587","RPRM",0.536
"588","ADNP",0.535
"589","SLC38A2",0.535
"590","CAPS",0.533
"591","LINC01028",0.533
"592","PALMD",0.532
"593","AGO2",0.531
"594","CISH",0.531
"595","ENDOD1",0.531
"596","FAM216A",0.531
"597","KIAA0895L",0.531
"598","PLEKHM1P1",0.531
"599","RBMS3-AS2",0.531
"600","SLC12A2",0.531
"601","TBC1D12",0.531
"602","CENPJ",0.53
"603","GPR107",0.53
"604","LRRCC1",0.53
"605","NUDT4",0.53
"606","PSMD7",0.53
"607","TNRC6C",0.527
"608","ENO2",0.526
"609","GFOD2",0.526
"610","HSP90AA1",0.526
"611","THAP5",0.525
"612","ELOVL6",0.524
"613","COL4A2",0.523
"614","BRD4",0.522
"615","NGF",0.521
"616","SPARCL1",0.519
"617","TCAF1",0.519
"618","AGTR1",0.518
"619","GATD1",0.518
"620","DENND4C",0.517
"621","ZFHX4",0.517
"622","AMD1",0.516
"623","PLPP5",0.516
"624","ITM2C",0.515
"625","RBP1",0.515
"626","WARS",0.515
"627","ZADH2",0.514
"628","ZNF37BP",0.514
"629","CAMK2N1",0.512
"630","CEP44",0.512
"631","ENG",0.512
"632","ACTN1",0.511
"633","KDM6B",0.511
"634","ITGA1",0.51
"635","CDKN2C",0.509
"636","PPP6R3",0.509
"637","MEDAG",0.507
"638","MTF2",0.506
"639","ACVR1B",0.503
"640","IRS2",0.503
"641","KCNK15-AS1",0.5
"642","ALDH1L2",0.498
"643","SLC2A1",0.498
"644","RMND5B",0.496
"645","PPL",0.495
"646","EID2",0.494
"647","SCARA3",0.494
"648","NKD1",0.491
"649","SYBU",0.491
"650","LRRC32",0.49
"651","RAP2C",0.489
"652","NNT",0.487
"653","RP9",0.486
"654","PREPL",0.485
"655","MAPKAPK5",0.484
"656","CD82",0.482
"657","CSRNP2",0.481
"658","CSTA",0.479
"659","DSEL",0.479
"660","GALNT15",0.479
"661","GNG11",0.479
"662","SMIM3",0.478
"663","TUBA1B",0.477
"664","PIP4K2A",0.476
"665","PTBP2",0.476
"666","KITLG",0.475
"667","PRKAG2-AS1",0.474
"668","SULF1",0.474
"669","LINC01358",0.473
"670","HYMAI",0.472
"671","TMEM150C",0.472
"672","LONRF2",0.471
"673","THUMPD3-AS1",0.47
"674","LMO4",0.468
"675","CYTOR",0.467
"676","LPCAT2",0.466
"677","RGN",0.466
"678","RGS3",0.464
"679","AXIN2",0.463
"680","GFRA1",0.463
"681","ZNF34",0.463
"682","CTTNBP2NL",0.461
"683","HLF",0.461
"684","GLTP",0.46
"685","EFNA4",0.459
"686","LINC01133",0.458
"687","PLCE1",0.457
"688","KRT223P",0.455
"689","PLK3",0.455
"690","CDKN2AIP",0.454
"691","LRRFIP1",0.454
"692","NFX1",0.452
"693","DNAJA1",0.45
"694","MFAP4",0.45
"695","MID1",0.45
"696","MLF1",0.449
"697","GALNT10",0.448
"698","NPNT",0.447
"699","KLHL8",0.445
"700","MRPS31",0.445
"701","BABAM2",0.444
"702","C1RL-AS1",0.443
"703","TRMT5",0.443
"704","PHF6",0.442
"705","CCBE1",0.441
"706","CPB1",0.441
"707","PPP1R12B",0.441
"708","TBC1D24",0.441
"709","ADHFE1",0.44
"710","NKD2",0.44
"711","C17orf51",0.438
"712","HLA-DRA",0.436
"713","MSC",0.435
"714","PHLDA3",0.435
"715","CD302",0.434
"716","GPR1",0.434
"717","GYPC",0.434
"718","MACF1",0.433
"719","PIK3R1",0.433
"720","TBX3",0.433
"721","FRMD6",0.432
"722","RBM4",0.432
"723","HMCN1",0.431
"724","F2R",0.43
"725","PCSK5",0.429
"726","C1orf198",0.426
"727","PPP2R2A",0.426
"728","FBP1",0.423
"729","WNT10B",0.423
"730","AOC3",0.422
"731","METTL17",0.422
"732","ZDHHC8",0.422
"733","ARHGAP29",0.42
"734","CDC27",0.419
"735","NCBP1",0.419
"736","TUBGCP2",0.419
"737","H1FX",0.417
"738","MTSS1",0.417
"739","SRC",0.417
"740","BDKRB1",0.416
"741","EPHX2",0.414
"742","SLC39A14",0.414
"743","THBS3",0.413
"744","FAM13A",0.412
"745","SENP7",0.412
"746","INO80D",0.409
"747","AC008124.1",0.408
"748","NEXN",0.408
"749","SLC7A6",0.408
"750","MYLIP",0.407
"751","APOC1",0.406
"752","CYP26B1",0.406
"753","GUCY1A3",0.406
"754","RAMP2-AS1",0.406
"755","KAT7",0.405
"756","TLE4",0.405
"757","CSNK2A2",0.404
"758","IL16",0.403
"759","AC099343.3",0.402
"760","CRABP2",0.402
"761","MIR222HG",0.402
"762","PAK3",0.402
"763","POP1",0.401
"764","PPIL1",0.401
"765","STX16",0.4
"766","AIG1",0.399
"767","CRIP2",0.398
"768","DDIT3",0.398
"769","PTGFRN",0.398
"770","WDR86-AS1",0.398
"771","EDRF1",0.396
"772","ITGA11",0.396
"773","SEPT7P2",0.395
"774","AGPS",0.394
"775","CYP4X1",0.394
"776","JMY",0.394
"777","SERTAD1",0.394
"778","SRGAP2C",0.394
"779","MYL9",0.393
"780","NHEJ1",0.393
"781","DMD",0.392
"782","SNHG1",0.392
"783","TPD52L1",0.392
"784","NRP2",0.39
"785","STEAP1",0.39
"786","ZNF397",0.39
"787","AC006333.2",0.389
"788","AC093323.1",0.389
"789","RBBP6",0.387
"790","ZCCHC8",0.387
"791","ALG8",0.386
"792","CDC42EP3",0.386
"793","RYK",0.386
"794","RERG",0.385
"795","ZDHHC1",0.385
"796","PAPSS2",0.384
"797","ADGRG2",0.383
"798","ATP1B1",0.383
"799","FRZB",0.383
"800","RRP15",0.383
"801","TC2N",0.383
"802","ATP1B3",0.382
"803","RPE",0.382
"804","TOX2",0.382
"805","ABLIM3",0.381
"806","IGFBP6",0.381
"807","ROBO3",0.381
"808","SNRK",0.381
"809","STMN1",0.381
"810","AASS",0.38
"811","CA3",0.38
"812","RICTOR",0.38
"813","MLLT3",0.379
"814","PHYHIP",0.378
"815","SLC5A3",0.378
"816","CDK6",0.377
"817","CTNNB1",0.377
"818","FGD4",0.376
"819","CCNL1",0.374
"820","MYO1B",0.374
"821","ZFAND5",0.374
"822","ROCK2",0.373
"823","PER2",0.372
"824","GART",0.371
"825","PTCH1",0.371
"826","RASL11A",0.37
"827","NMRK1",0.369
"828","BCAT1",0.368
"829","PTPDC1",0.368
"830","FAM76A",0.367
"831","NEURL1B",0.367
"832","PIGN",0.367
"833","ESF1",0.366
"834","INPP1",0.364
"835","ITPR1",0.363
"836","OGT",0.363
"837","ROBO1",0.363
"838","FMOD",0.362
"839","IARS",0.362
"840","SAMD4A",0.362
"841","PLEC",0.36
"842","PTPN1",0.36
"843","APC",0.358
"844","PELP1",0.358
"845","SORT1",0.358
"846","CYGB",0.357
"847","MAP4K3",0.357
"848","WFDC2",0.357
"849","SMYD4",0.356
"850","C3orf14",0.355
"851","ANXA2R",0.354
"852","FAM129A",0.353
"853","TIMP4",0.352
"854","CTH",0.351
"855","GPM6B",0.351
"856","GCLM",0.349
"857","TRPC1",0.349
"858","RGS22",0.348
"859","PPM1M",0.347
"860","XG",0.347
"861","B3GLCT",0.346
"862","IDH2",0.346
"863","FLNA",0.343
"864","LAMA4",0.342
"865","SCAMP1-AS1",0.342
"866","TLCD2",0.342
"867","SOCS6",0.341
"868","TMEM35A",0.341
"869","AKTIP",0.34
"870","ENPEP",0.34
"871","KRT15",0.339
"872","AP5S1",0.338
"873","ATXN7",0.338
"874","PRADC1",0.338
"875","SPHK1",0.336
"876","FADS2",0.335
"877","TTN",0.335
"878","BHMT2",0.334
"879","C12orf75",0.334
"880","DMTF1",0.334
"881","DOK1",0.334
"882","KIAA1217",0.334
"883","KMT5A",0.334
"884","LMBR1",0.334
"885","LONP1",0.334
"886","MAP3K4",0.334
"887","MBTPS1",0.334
"888","METAP1",0.334
"889","NET1",0.334
"890","NUP85",0.334
"891","PPAN",0.334
"892","RIN2",0.334
"893","SCAMP1",0.334
"894","SLC15A4",0.334
"895","SLC16A1-AS1",0.334
"896","TBC1D1",0.334
"897","TMEM167B",0.334
"898","TMEM260",0.334
"899","ABHD17B",0.333
"900","AMDHD2",0.333
"901","MRPL52",0.333
"902","TUBB6",0.333
"903","FXR2",0.332
"904","TMEM54",0.332
"905","VTA1",0.332
"906","PKD1",0.331
"907","ZNF106",0.331
"908","AC106795.1",0.33
"909","PAPLN",0.33
"910","PLEKHG2",0.33
"911","SPATA7",0.33
"912","CSGALNACT2",0.329
"913","GNPNAT1",0.329
"914","TAZ",0.329
"915","TIMM10B",0.329
"916","WEE1",0.329
"917","CAMK1D",0.328
"918","MTIF2",0.328
"919","SGMS2",0.327
"920","MYNN",0.326
"921","NPM1P27",0.326
"922","RANBP6",0.325
"923","OLFML2B",0.324
"924","AL135925.1",0.323
"925","ARIH2",0.323
"926","CRISPLD2",0.323
"927","ETFDH",0.323
"928","ITGA8",0.322
"929","MBD5",0.322
"930","MB21D1",0.321
"931","MPHOSPH6",0.321
"932","ZNF562",0.321
"933","FGF14",0.32
"934","OSGIN1",0.32
"935","SUZ12P1",0.32
"936","NCAM2",0.319
"937","SPRYD7",0.319
"938","JAM2",0.318
"939","PKNOX1",0.318
"940","PLCL1",0.318
"941","PTPRQ",0.318
"942","ACTL6A",0.317
"943","SEPT4",0.316
"944","AP000437.1",0.315
"945","CCNT1",0.314
"946","PIGA",0.314
"947","ANKRD26",0.313
"948","ARHGAP6",0.313
"949","DST",0.313
"950","LPAR6",0.313
"951","NHSL2",0.313
"952","TBX2",0.313
"953","TLE1",0.313
"954","ANKRD36C",0.312
"955","CCNH",0.312
"956","CHAMP1",0.312
"957","CSPP1",0.312
"958","DGCR2",0.312
"959","PDS5A",0.312
"960","GPRC5C",0.31
"961","LARP4B",0.309
"962","NAB1",0.309
"963","MAP7D1",0.307
"964","NOLC1",0.307
"965","RAPGEF5",0.306
"966","CNTN4",0.305
"967","MTCO1P40",0.305
"968","TEAD1",0.305
"969","GTF2I",0.304
"970","NMB",0.304
"971","WRN",0.304
"972","CRTC3",0.303
"973","GLP2R",0.302
"974","KDM3A",0.302
"975","PRR5",0.302
"976","CHMP1B",0.301
"977","DNMT1",0.301
"978","EXT1",0.301
"979","ILF3-AS1",0.301
"980","MAD2L1BP",0.301
"981","PEAK1",0.301
"982","SRGN",0.301
"983","CDH13",0.3
"984","HMGN5",0.3
"985","SERPINA1",0.3
"986","SMARCD3",0.3
"987","CSGALNACT1",0.299
"988","ECHDC3",0.299
"989","KCNK6",0.298
"990","LINC-PINT",0.298
"991","PRMT3",0.298
"992","RIT1",0.298
"993","KLHL26",0.297
"994","TMEM140",0.297
"995","ABHD5",0.296
"996","AREG",0.294
"997","FGFR4",0.294
"998","HIP1",0.294
"999","NEO1",0.294
"1000","SOX9",0.294
"1001","BRD8",0.293
"1002","KDELR3",0.293
"1003","KDM2A",0.293
"1004","PAICS",0.293
"1005","ZNF217",0.293
"1006","LINC00674",0.292
"1007","NR2F2",0.292
"1008","ABL2",0.291
"1009","ANKRD40",0.291
"1010","ANGPTL1",0.29
"1011","CACNA1D",0.289
"1012","MYADM",0.289
"1013","SAMD9",0.289
"1014","P2RY1",0.288
"1015","KCTD12",0.287
"1016","NDST1",0.287
"1017","RAPH1",0.287
"1018","IFT81",0.286
"1019","SMURF2",0.286
"1020","VMP1",0.286
"1021","NDUFA3",0.285
"1022","PER3",0.285
"1023","ACTA2",0.284
"1024","FAM102A",0.284
"1025","OLFM1",0.284
"1026","STARD7",0.284
"1027","AC007608.4",0.283
"1028","FOSL1",0.283
"1029","HOXB5",0.283
"1030","ZNF675",0.283
"1031","POU2F1",0.282
"1032","VCL",0.282
"1033","DOCK4",0.281
"1034","SLC9A3R2",0.281
"1035","ZC3H6",0.281
"1036","CCDC82",0.28
"1037","HHIP",0.28
"1038","MOB3B",0.279
"1039","SH2D4A",0.279
"1040","ANGEL2",0.277
"1041","GAK",0.277
"1042","EDIL3",0.276
"1043","FOXO1",0.276
"1044","NAA35",0.276
"1045","TCHP",0.275
"1046","YAE1D1",0.275
"1047","C8orf33",0.274
"1048","FAM13C",0.274
"1049","AC132008.2",0.273
"1050","HSPA2",0.273
"1051","KIAA0040",0.273
"1052","ZNF385B",0.273
"1053","AQP1",0.272
"1054","HRH1",0.272
"1055","LRRC49",0.272
"1056","NUAK1",0.272
"1057","AKAP10",0.271
"1058","DMPK",0.271
"1059","CMSS1",0.27
"1060","DCBLD2",0.27
"1061","ERCC6L2",0.27
"1062","KNOP1",0.27
"1063","SLC4A1AP",0.269
"1064","SETBP1",0.268
"1065","GOLGA3",0.267
"1066","MTPAP",0.267
"1067","PEMT",0.267
"1068","ZNF426",0.266
"1069","CNOT9",0.265
"1070","LSG1",0.264
"1071","PYROXD1",0.264
"1072","RAMP1",0.264
"1073","AC245297.1",0.263
"1074","MARK2",0.263
"1075","SFTA1P",0.263
"1076","THUMPD2",0.263
"1077","ZNF791",0.263
"1078","JADE1",0.262
"1079","SNHG12",0.262
"1080","TTC3P1",0.262
"1081","WDR91",0.262
"1082","SAA1",0.261
"1083","STT3A",0.26
"1084","ADAMTS8",0.259
"1085","FAT4",0.259
"1086","SCGB3A2",0.259
"1087","SYNPO2",0.258
"1088","TNS1",0.258
"1089","CAV2",0.257
"1090","FAM217B",0.257
"1091","MPP6",0.257
"1092","FKBP14",0.255
"1093","TSPAN3",0.255
"1094","CEP112",0.254
"1095","CLOCK",0.254
"1096","HSP90B1",0.254
"1097","MYO10",0.254
"1098","PAMR1",0.254
"1099","GALM",0.253
"1100","WAC-AS1",0.253
"1101","RRAGB",0.252
"1102","TAF13",0.252
"1103","BMP5",0.251
"1104","OFD1",0.25
"1105","SLC35F6",0.25
