"","GENE","FREQUENCY"
"1099","RGS9",0.272
"1100","WDR34",0.272
"1101","ADHFE1",0.271
"1102","ITGAV",0.271
"1103","SMYD4",0.271
"1104","GPC1",0.269
"1105","MAST4",0.269
"1106","SCGB3A1",0.269
"1107","SMAD4",0.269
"1108","AGPS",0.268
"1109","GMCL1",0.268
"1110","ASB13",0.267
"1111","CA2",0.267
"1112","COL5A1",0.267
"1113","FKBP15",0.267
"1114","PROS1",0.267
"1115","TRMT5",0.267
"1116","HS3ST3B1",0.265
"1117","TNRC6A",0.265
"1118","DSE",0.264
"1119","KLF3",0.263
"1120","RNASEH1",0.263
"1121","BAZ1A",0.262
"1122","ETS1",0.261
"1123","KTI12",0.261
"1124","PXDN",0.261
"1125","CEP120",0.26
"1126","METTL2B",0.26
"1127","PRRG1",0.26
"1128","RAP2B",0.26
"1129","AC245297.1",0.259
"1130","CERS5",0.259
"1131","DZIP3",0.259
"1132","MRPS33",0.259
"1133","CDH11",0.258
"1134","GPSM2",0.258
"1135","PRPF18",0.258
"1136","SLC5A3",0.258
"1137","KAT6B",0.257
"1138","PREP",0.257
"1139","APTR",0.255
"1140","BRWD3",0.255
"1141","CASS4",0.255
"1142","NHSL2",0.255
"1143","ST5",0.255
"1144","TRIO",0.255
"1145","VWA5A",0.255
"1146","CEP44",0.254
"1147","ZNF721",0.254
"1148","C19orf25",0.253
"1149","CLDN4",0.252
"1150","TJP2",0.252
"1151","ARID1B",0.251
"1152","SLC9A3R2",0.251
"1153","SVIL",0.251
"1154","CRADD",0.25
"1155","METTL16",0.25
"1156","PTPN1",0.25
"1157","CCL13",0.249
"1158","DNAJC25",0.249
"1159","MAT2A",0.249
"1160","TBC1D9",0.249
"1161","ARID5B",0.248
"1162","PPP3CC",0.247
"1163","ABCA3",0.246
"1164","GPRASP1",0.246
"1165","KPNA6",0.246
"1166","SLIT2",0.246
"1167","STT3B",0.246
"1168","AC093752.1",0.245
"1169","SYNRG",0.245
"1170","ABCB8",0.244
"1171","MCCC1",0.244
"1172","SPECC1",0.244
"1173","TAF11",0.244
"1174","DYNLL2",0.243
"1175","ESCO1",0.243
"1176","EXOC6B",0.243
"1177","GYPC",0.243
"1178","HLA-DRB1",0.243
"1179","SGMS1",0.243
"1180","TCEAL1",0.243
"1181","TMEM91",0.243
"1182","WHAMM",0.243
"1183","ZNF542P",0.243
"1184","CHST7",0.242
"1185","CPNE8",0.242
"1186","ISY1",0.242
"1187","C1GALT1",0.241
"1188","CDKN2B",0.241
"1189","MMP24-AS1",0.241
"1190","PRKAR2B",0.241
"1191","ZNF431",0.241
"1192","WDR75",0.24
"1193","ANAPC10",0.239
"1194","CEP162",0.239
"1195","LMBR1L",0.239
"1196","TMEM30B",0.239
"1197","EFTUD2",0.238
"1198","ETAA1",0.238
"1199","LINC-PINT",0.238
"1200","RNF34",0.238
"1201","DHCR7",0.237
"1202","MYO1B",0.237
"1203","CCND1",0.236
"1204","NUP50",0.236
"1205","SLC26A2",0.236
"1206","CWF19L2",0.235
"1207","EHD4",0.235
"1208","PIP4K2A",0.235
"1209","SNCG",0.235
"1210","ZFP36L2",0.235
"1211","C6orf226",0.234
"1212","NAALAD2",0.234
"1213","PRPF39",0.234
"1214","AC097523.1",0.233
"1215","C2orf27A",0.233
"1216","CD302",0.233
"1217","CHM",0.233
"1218","MTERF2",0.233
"1219","REV1",0.233
"1220","CNTN4",0.232
"1221","CCDC94",0.231
"1222","OTUD6B-AS1",0.231
"1223","PAPSS2",0.231
"1224","PPARGC1A",0.23
"1225","FHOD1",0.229
"1226","GFOD1",0.229
"1227","ETFRF1",0.228
"1228","FAM184A",0.228
"1229","FBLIM1",0.228
"1230","FRMD4B",0.228
"1231","SUPV3L1",0.228
"1232","C6orf62",0.227
"1233","WIPF1",0.227
"1234","PPIF",0.226
"1235","ZDHHC7",0.226
"1236","CCDC117",0.225
"1237","FH",0.225
"1238","IFT88",0.225
"1239","CACNA1C",0.223
"1240","L1TD1",0.223
"1241","PLAC9",0.223
"1242","TMEM168",0.223
"1243","CSTF1",0.222
"1244","HS2ST1",0.222
"1245","MINPP1",0.222
"1246","MRE11",0.222
"1247","SYDE2",0.222
"1248","YIPF2",0.222
"1249","CANT1",0.221
"1250","FAM161A",0.22
"1251","FBXL7",0.22
"1252","BICD1",0.219
"1253","AC037198.1",0.218
"1254","FCHSD2",0.218
"1255","POU2F1",0.218
"1256","DNAL1",0.217
"1257","HSPA13",0.217
"1258","PPP1R3E",0.217
"1259","STEAP2",0.217
"1260","NEPRO",0.216
"1261","NSUN2",0.216
"1262","SIPA1L1",0.216
"1263","DOCK9",0.215
"1264","MYO1E",0.214
"1265","GATA6",0.213
"1266","HPR",0.213
"1267","PRPF38A",0.213
"1268","SLFN5",0.212
"1269","HIP1",0.211
"1270","SHISA3",0.211
"1271","VPS13A",0.211
"1272","AFTPH",0.21
"1273","GNS",0.209
"1274","NUP62",0.209
"1275","MAMDC2",0.208
"1276","PEMT",0.208
"1277","SERPINA1",0.208
"1278","CAPZA1",0.207
"1279","CHCHD10",0.207
"1280","GMPPB",0.207
"1281","BCL7A",0.206
"1282","CALM3",0.206
"1283","CPD",0.206
"1284","MMP23B",0.206
"1285","TPTEP1",0.206
"1286","MARF1",0.205
"1287","ARHGAP21",0.204
"1288","ATAD2",0.204
"1289","RBMS1P1",0.204
"1290","RUNX1T1",0.204
"1291","ZNF518A",0.204
"1292","DEDD2",0.203
"1293","DGKE",0.203
"1294","NMB",0.203
"1295","RANBP2",0.203
"1296","AKAP11",0.202
"1297","ETV1",0.202
"1298","NARS2",0.202
"1299","PPP1R12B",0.202
"1300","RPL3P7",0.202
"1301","WASHC5",0.202
"1302","AC092691.1",0.201
"1303","CCDC18",0.201
"1304","RFC4",0.201
"1305","DENND5A",0.2
"1306","CDK8",0.199
"1307","PLIN3",0.199
"1308","RBM15",0.199
"1309","SCRG1",0.199
"1310","DTYMK",0.198
"1311","LRCH1",0.198
"1312","EMG1.1",0.197
"1313","PDE8A",0.197
"1314","ZNF330",0.197
"1315","CNEP1R1",0.196
"1316","SNORA63.2",0.196
"1317","ST7L",0.196
"1318","TMEM170A",0.196
"1319","BTBD3",0.195
"1320","CCDC146",0.195
"1321","DHDDS",0.195
"1322","KDM2A",0.195
"1323","PLPP5",0.195
"1324","TMEM131",0.195
"1325","COL6A5",0.194
"1326","DDAH1",0.194
"1327","PPP1R16A",0.194
"1328","CORO6",0.193
"1329","SELENOP",0.193
"1330","TNNT3",0.193
"1331","CEP63",0.192
"1332","CSTA",0.192
"1333","EHD1",0.192
"1334","FNDC4",0.192
"1335","LDOC1",0.192
"1336","METAP1D",0.192
"1337","SEC22C",0.192
"1338","SLC2A10",0.192
"1339","TRIM24",0.192
"1340","EFS",0.191
"1341","GNAI1",0.191
"1342","NT5E",0.191
"1343","POMGNT1",0.191
"1344","SSX2IP",0.191
"1345","TSPAN13",0.191
"1346","TWISTNB",0.191
"1347","ARAP2",0.19
"1348","CDC37L1",0.19
"1349","GABARAPL1",0.19
"1350","PLEKHA6",0.19
"1351","CRIP2",0.189
"1352","DNAAF2",0.189
"1353","PTRH2",0.189
"1354","RAB2B",0.189
"1355","DUSP5",0.188
"1356","HSPB1P1",0.188
"1357","LINC01943",0.188
"1358","SERPINB8",0.188
"1359","AC107032.1",0.187
"1360","GABPA",0.187
"1361","TSN",0.187
"1362","MTIF2",0.186
"1363","OLFML2B",0.186
"1364","TECPR2",0.186
"1365","HS3ST2",0.185
"1366","NT5C2",0.185
"1367","RABIF",0.185
"1368","FAM207A",0.184
"1369","GLS",0.184
"1370","ZNF106",0.184
"1371","ZNF442",0.184
"1372","CHKA",0.183
"1373","PHF19",0.183
"1374","ATE1",0.182
"1375","RANBP3L",0.182
"1376","LONRF3",0.181
"1377","NTM",0.181
"1378","MRRF",0.18
"1379","ZNF680",0.18
"1380","ATP2B1-AS1",0.179
"1381","GALNT2",0.179
"1382","MRPS6",0.179
"1383","NFX1",0.179
"1384","TJP1",0.179
"1385","GNPNAT1",0.178
"1386","MARS",0.178
"1387","ATP2B4",0.177
"1388","MIEF1",0.177
"1389","SLC9B2",0.177
"1390","CBFA2T2",0.176
"1391","DCXR",0.176
"1392","POMT1",0.176
"1393","ZADH2",0.176
"1394","ZNF33A",0.176
"1395","IMPDH1",0.174
"1396","TSTD3",0.174
"1397","TTTY15",0.174
"1398","SHISA4",0.173
"1399","TP53I13",0.173
"1400","PTH1R",0.172
"1401","SNTB2",0.172
"1402","TDG",0.172
"1403","C16orf72",0.171
"1404","DIXDC1",0.171
"1405","ECHDC3",0.171
"1406","HOXA-AS2",0.171
"1407","WDR44",0.171
"1408","ZNF570",0.171
"1409","TOM1L2",0.17
"1410","ARRDC2",0.169
"1411","C5orf51",0.169
"1412","SHPRH",0.169
"1413","ACSS2",0.168
"1414","NOC3L",0.168
"1415","TBL3",0.168
"1416","TPMT",0.168
"1417","ADIPOR2",0.167
"1418","ALG8",0.167
"1419","DIS3L2",0.167
"1420","RSRP1",0.167
"1421","GPANK1",0.166
"1422","MID1",0.166
"1423","SEC61A1",0.166
"1424","AL136164.3",0.165
"1425","CARF",0.165
"1426","CLUAP1",0.165
"1427","MTG2",0.165
"1428","NUP93",0.165
"1429","PAXIP1-AS1",0.165
"1430","RASSF2",0.165
"1431","WDR36",0.165
"1432","COA6",0.164
"1433","IL17RC",0.164
"1434","NAP1L3",0.164
"1435","SLC4A7",0.164
"1436","BAP1",0.163
"1437","FRG1HP",0.163
"1438","LRRFIP1",0.163
"1439","ABRAXAS1",0.162
"1440","KDM3B",0.162
"1441","MTND1P23",0.162
"1442","MTCO1P12",0.161
"1443","PDE3B",0.161
"1444","TTLL7",0.161
"1445","CDKN2AIP",0.16
"1446","ETV5",0.16
"1447","IRS1",0.16
"1448","KIAA0232",0.16
"1449","MUC1",0.16
"1450","NKD2",0.16
"1451","POGLUT1",0.16
"1452","RNF25",0.16
"1453","TAF1",0.16
"1454","TMEM51",0.16
"1455","MICU3",0.159
"1456","PARP8",0.159
"1457","SPATA20",0.159
"1458","TUBB2B",0.159
"1459","GK5",0.158
"1460","RFK",0.158
"1461","AP000648.3",0.157
"1462","PKDCC",0.157
"1463","SPTLC2",0.157
"1464","CTTN",0.156
"1465","TMEM176A",0.156
"1466","WDFY3",0.156
"1467","ZNF33B",0.156
"1468","LMO3",0.155
"1469","MBOAT2",0.155
"1470","PARD3B",0.155
"1471","TMEM60",0.155
"1472","CTR9",0.154
"1473","MERTK",0.154
"1474","AZIN1",0.153
"1475","CARS2",0.153
"1476","NFATC2IP",0.153
"1477","RMND5A",0.153
"1478","TNPO2",0.153
"1479","AC007388.1",0.152
"1480","CCDC127",0.152
"1481","TANC1",0.152
"1482","RNF38",0.151
"1483","ACYP1",0.15
"1484","FXR2",0.15
"1485","PIK3R1",0.15
"1486","PPAT",0.15
"1487","TGFBR2",0.15
"1488","ADAM33",0.149
"1489","ANKRD29",0.149
"1490","ARMC6",0.149
"1491","CRY1",0.149
"1492","EIF4EBP1",0.149
"1493","SLF2",0.149
"1494","ATM",0.148
"1495","FAM20C",0.148
"1496","GATA6-AS1",0.148
"1497","MDFI",0.148
"1498","SNX24",0.148
"1499","TRIM38",0.148
"1500","ACSL1",0.147
"1501","FASTKD5",0.147
"1502","SRBD1",0.147
"1503","HIST1H2AC",0.146
"1504","MAP7D3",0.146
"1505","PCDH7",0.146
"1506","SNRNP48",0.146
"1507","ACTN2",0.145
"1508","AMFR",0.145
"1509","AMZ2",0.145
"1510","BASP1",0.145
"1511","LRCH4",0.145
"1512","DSN1",0.144
"1513","MED6",0.144
"1514","EFHD1",0.143
"1515","LINC01278",0.143
"1516","CCDC84",0.142
"1517","ATMIN",0.141
"1518","CSNK1G3",0.141
"1519","MAST2",0.141
"1520","MED29",0.141
"1521","MLKL",0.141
"1522","MLLT3",0.141
"1523","NCAM2",0.141
"1524","WDR3",0.141
"1525","ART4",0.14
"1526","BCAT1",0.14
"1527","ELMOD2",0.14
"1528","CARMN",0.139
"1529","METTL13",0.139
"1530","MMS19",0.139
"1531","SGIP1",0.139
"1532","ARHGEF7",0.138
"1533","GAK",0.138
"1534","KAZALD1",0.138
"1535","MINDY2",0.138
"1536","MIR497HG",0.138
"1537","SIRT3",0.138
"1538","ZNF264",0.138
"1539","CBWD2",0.137
"1540","CHEK1",0.137
"1541","PGP",0.137
"1542","PLEC",0.137
"1543","RBM6",0.137
"1544","TBCE",0.137
"1545","WNT2B",0.137
"1546","LONRF2",0.136
"1547","PDHX",0.136
"1548","PLCD1",0.136
"1549","RABGGTA",0.136
"1550","RAD18",0.136
"1551","ZNF143",0.136
"1552","EP400",0.135
"1553","GLI4",0.135
"1554","NAA60",0.135
"1555","ZNF766",0.135
"1556","AP2B1",0.134
"1557","ARHGEF26",0.134
"1558","B3GALT2",0.134
"1559","C7orf50",0.134
"1560","CLDN18",0.134
"1561","GALNT16",0.134
"1562","MAFG",0.134
"1563","NR2F2-AS1",0.134
"1564","CNN1",0.133
"1565","COQ10A",0.133
"1566","HPS5",0.133
"1567","ZNF664",0.133
"1568","SFTA2",0.132
"1569","ANTXR2",0.131
"1570","CALR",0.131
"1571","CHI3L2",0.131
"1572","LINC01028",0.131
"1573","LMO4",0.131
"1574","RASIP1",0.131
"1575","TRAK2",0.131
"1576","AGPAT5",0.13
"1577","CIR1",0.13
"1578","GFM1",0.13
"1579","PALM2",0.13
"1580","RAB31",0.13
"1581","SOBP",0.13
"1582","TBCC",0.13
"1583","RAB3GAP2",0.129
"1584","DEDD",0.128
"1585","ELF3",0.128
"1586","FADS2",0.128
"1587","LIN52",0.128
"1588","PHF21A",0.128
"1589","PPIE",0.128
"1590","RBM4",0.128
"1591","STX4",0.128
"1592","TAF9B",0.128
"1593","CCDC69",0.127
"1594","GATAD2A",0.127
"1595","IFI16",0.127
"1596","PODN",0.127
"1597","PPM1K",0.127
"1598","FOSL1",0.126
"1599","HYMAI",0.126
"1600","SIMC1",0.126
"1601","SSBP3",0.126
"1602","ATP6V0A2",0.125
"1603","CDKN1B",0.125
"1604","CXorf40B",0.125
"1605","MDM4",0.125
"1606","PACSIN3",0.125
"1607","PTCH1",0.125
"1608","TCTA",0.125
"1609","APPBP2",0.124
"1610","DNMBP",0.124
"1611","KDELR3",0.124
"1612","KIFAP3",0.124
"1613","PTK7",0.124
"1614","TCF7L1",0.124
"1615","ZCCHC7",0.124
"1616","CYP4V2",0.123
"1617","LONP1",0.123
"1618","PTPRN2",0.123
"1619","SLC30A5",0.123
"1620","TBX2",0.123
"1621","ARHGAP20",0.122
"1622","CYP4F12",0.122
"1623","GGH",0.122
"1624","HACD4",0.122
"1625","RBM12",0.122
"1626","SLC7A2",0.122
"1627","A2M-AS1",0.121
"1628","FAM122A",0.121
"1629","PAX8-AS1",0.121
"1630","RFTN2",0.121
"1631","SERPINA3",0.121
"1632","ARPC5",0.12
"1633","CITED4",0.12
"1634","RARS2",0.12
"1635","SLC2A1",0.12
"1636","STXBP5",0.12
"1637","ADPRM",0.119
"1638","BX323845.3",0.119
"1639","HCCS",0.119
"1640","PGM3",0.119
"1641","SSBP2",0.119
"1642","ADAMTS9-AS2",0.118
"1643","ALKBH2",0.118
"1644","CASK",0.118
"1645","CEP126",0.118
"1646","EGFLAM",0.118
"1647","DNAJC21",0.117
"1648","LRRC17",0.117
"1649","PEG3",0.117
"1650","AC008760.2",0.116
"1651","AL139220.2",0.116
"1652","APEH",0.116
"1653","CRYBB2P1",0.116
"1654","NPRL3",0.116
"1655","C3orf14",0.115
"1656","CAMKK2",0.115
"1657","KANSL1",0.115
"1658","LINC01315",0.115
"1659","E4F1",0.114
"1660","EXOSC10",0.114
"1661","ING4",0.114
"1662","RAP1GDS1",0.114
"1663","ADAMTSL2",0.113
"1664","CCDC91",0.113
"1665","KDM4B",0.113
"1666","NDUFA3",0.113
"1667","TNIK",0.113
"1668","VEZT",0.113
"1669","AASDHPPT",0.112
"1670","IQCE",0.112
"1671","LINS1",0.112
"1672","PEAK1",0.112
"1673","SYMPK",0.112
"1674","TMEM136",0.112
"1675","TSTD1",0.112
"1676","WIPF2",0.112
"1677","WTAP",0.112
"1678","DDX39A",0.111
"1679","GUF1",0.111
"1680","MAPK6",0.111
"1681","MPV17L2",0.111
"1682","SIAH2",0.111
"1683","EMP1",0.11
"1684","MTHFR",0.11
"1685","ASB6",0.109
"1686","KMT2E-AS1",0.109
"1687","TRIM44",0.109
"1688","GBP1",0.108
"1689","MAPKAP1",0.108
"1690","MTF1",0.108
"1691","PABPC1P4",0.108
"1692","REPIN1",0.108
"1693","SCD",0.108
"1694","TUG1",0.108
"1695","VRK2",0.108
"1696","OBSL1",0.107
"1697","POFUT2",0.107
"1698","METTL6",0.106
"1699","MLF1",0.106
"1700","SLC30A7",0.106
"1701","TRMT13",0.106
"1702","WBP1L",0.106
"1703","ADAMTS3",0.105
"1704","CHCHD6",0.105
"1705","ELP1",0.105
"1706","HIPK1",0.105
"1707","PTPRQ",0.105
"1708","ST13P5",0.105
"1709","TEX2",0.105
"1710","CDC25B",0.104
"1711","NAV1",0.104
"1712","RBMXL1",0.104
"1713","SPACA9",0.104
"1714","MAGI3",0.103
"1715","PGAP2",0.103
"1716","FYTTD1",0.102
"1717","KDM6A",0.102
"1718","MTF2",0.102
"1719","MXD1",0.102
"1720","SLC25A37",0.102
"1721","HNRNPUL2",0.101
"1722","MXD4",0.101
"1723","RHOJ",0.101
"1724","SLC39A4",0.101
"1725","TEX10",0.101
"1726","AP002884.3",0.1
"1727","CHD8",0.1
"1728","HERC5",0.1
"1729","KLF15",0.1
"1730","SDR16C5",0.1
"1731","SLC35F2",0.1
"1732","TBC1D12",0.1
"1733","AKR1C3",0.099
"1734","FAM76B",0.099
"1735","KLHL21",0.099
"1736","NINJ2",0.099
"1737","SAMD1",0.099
"1738","VTI1A",0.099
"1739","WASF3",0.099
"1740","MAT2B",0.098
"1741","SOS1",0.098
"1742","TMEM192",0.098
"1743","CNN2",0.097
"1744","EPB41L3",0.097
"1745","F11R",0.097
"1746","ITGB3BP",0.097
"1747","MAP2K5",0.097
"1748","TIMP3",0.097
"1749","ZNF385D",0.097
"1750","ALDH16A1",0.096
"1751","EBF2",0.096
"1752","GRTP1",0.096
"1753","MPI",0.096
"1754","R3HDM2",0.096
"1755","RALGAPB",0.096
"1756","TUBD1",0.096
"1757","ZDHHC6",0.096
"1758","AASS",0.095
"1759","CTSL",0.095
"1760","RNF141",0.095
"1761","IRF2BPL",0.094
"1762","POC1B",0.094
"1763","PYM1",0.094
"1764","RBBP4",0.094
"1765","AGO1",0.093
"1766","CRNKL1",0.093
"1767","AC105942.1",0.092
"1768","ELK4",0.092
"1769","HPCAL1",0.092
"1770","NDST1",0.092
"1771","SHC1",0.092
"1772","TARBP2",0.092
"1773","TMEM39B",0.092
"1774","AF165147.1",0.091
"1775","BZW1P2",0.091
"1776","C1orf54",0.091
"1777","CLDN12",0.091
"1778","EIF4E3",0.091
"1779","FAM160A2",0.091
"1780","FBXO22",0.091
"1781","FLJ20021",0.091
"1782","PATJ",0.091
"1783","RYR2",0.091
"1784","CBX7",0.09
"1785","FAM212A",0.09
"1786","PHYH",0.09
"1787","RAB32",0.09
"1788","SCGB1A1",0.09
"1789","SEL1L",0.09
"1790","SHTN1",0.09
"1791","ACADSB",0.089
"1792","ATP9A",0.089
"1793","ELOC",0.089
"1794","H1FX",0.089
"1795","SPHK1",0.089
"1796","ZMYM2",0.089
"1797","AFAP1L1",0.088
"1798","ALAS1",0.088
"1799","CLEC11A",0.088
"1800","ELL",0.088
"1801","STYX",0.088
"1802","BATF3",0.087
"1803","CAMSAP2",0.087
"1804","CCNY",0.087
"1805","CNOT1",0.087
"1806","MAGOHB",0.087
"1807","PSMB9",0.087
"1808","RBM19",0.087
"1809","SETX",0.087
"1810","ARPC5L",0.086
"1811","BROX",0.086
"1812","CCDC6",0.086
"1813","FAM105A",0.086
"1814","FAM210A",0.086
"1815","NAALADL2",0.086
"1816","SLC8A1",0.086
"1817","TMEM107",0.086
"1818","TRPC4",0.086
"1819","AL358472.4",0.085
"1820","ALG5",0.085
"1821","BRAP",0.085
"1822","DPH3",0.085
"1823","GMFB",0.085
"1824","IFI27L2",0.085
"1825","JRKL",0.085
"1826","TRAM2",0.085
"1827","AC079140.2",0.084
"1828","CCNG2",0.084
"1829","GPCPD1",0.084
"1830","JAM2",0.084
"1831","LYRM7",0.084
"1832","POT1",0.084
"1833","ZUFSP",0.084
"1834","KLHL28",0.083
"1835","MIR17HG",0.083
"1836","PDCD4",0.083
"1837","RSAD1",0.083
"1838","RUVBL1",0.083
"1839","SLU7",0.083
"1840","SUSD6",0.083
"1841","DPH7",0.082
"1842","IGSF10",0.082
"1843","IPMK",0.082
"1844","PSMA3-AS1",0.082
"1845","RPL24P2",0.082
"1846","SETMAR",0.082
"1847","FAM162B",0.081
"1848","HPF1",0.081
"1849","KLHDC10",0.081
"1850","LIAS",0.081
"1851","LRRC34",0.081
"1852","SLC29A1",0.081
"1853","SLC7A6",0.081
"1854","WBP4",0.081
"1855","BBS10",0.08
"1856","CLASP2",0.08
"1857","LMBRD2",0.08
"1858","LSG1",0.08
"1859","RMDN3",0.08
"1860","ZMAT3",0.08
"1861","ZNF521",0.08
"1862","ARSJ",0.079
"1863","PLXNB2",0.079
"1864","SLC38A1",0.079
"1865","SNX7",0.079
"1866","TSEN15",0.079
"1867","DENND2A",0.078
"1868","HMOX2",0.078
"1869","ITPR1",0.078
"1870","KLHDC3",0.078
"1871","TFCP2",0.078
"1872","TYW1",0.078
"1873","ADNP",0.077
"1874","AL031599.1",0.077
"1875","C18orf21",0.077
"1876","FAM135A",0.077
"1877","GGA1",0.077
"1878","METTL8",0.077
"1879","THRB",0.076
"1880","TRABD2B",0.076
"1881","ZBTB38",0.076
"1882","C1RL-AS1",0.075
"1883","CPED1",0.075
"1884","METTL14",0.075
"1885","SPRYD3",0.075
"1886","TRIM22",0.075
"1887","DHX8",0.074
"1888","EFNA1",0.074
"1889","FEM1B",0.074
"1890","FAM96A",0.073
"1891","LINC00710",0.073
"1892","ME1",0.073
"1893","PPID",0.073
"1894","RPAP3",0.073
"1895","AC092807.3",0.072
"1896","BTD",0.072
"1897","SLC38A6",0.072
"1898","SLFN11",0.072
"1899","VPS50",0.072
"1900","ZNF718",0.072
"1901","C12orf45",0.071
"1902","C12orf75",0.071
"1903","CLMN",0.071
"1904","FKBP4",0.071
"1905","TET2",0.071
"1906","AP4M1",0.07
"1907","MED21",0.07
"1908","SLC25A12",0.07
"1909","YTHDF1",0.07
"1910","ZCCHC14",0.07
"1911","CEP89",0.069
"1912","GTF3C1",0.069
"1913","INO80D",0.069
"1914","NF1",0.069
"1915","PAN3",0.069
"1916","PER3",0.069
"1917","RBBP6",0.069
"1918","SASH1",0.069
"1919","CDC14B",0.068
"1920","LAMC1",0.068
"1921","SLC35A4",0.068
"1922","ZNF532",0.068
"1923","CENPL",0.067
"1924","GSTM2",0.067
"1925","PDE5A",0.067
"1926","FGF2",0.066
"1927","MED24",0.066
"1928","RPA3",0.066
"1929","RPL36A",0.066
"1930","SEMA3B",0.066
"1931","SLC25A24",0.066
"1932","TMEM161B",0.066
"1933","ACBD5",0.065
"1934","GNB4",0.065
"1935","GPR137B",0.065
"1936","MED16",0.065
"1937","OAF",0.065
"1938","PLA2R1",0.065
"1939","TRAF5",0.065
"1940","TUSC3",0.065
"1941","C3orf38",0.064
"1942","NCBP1",0.064
"1943","PYROXD1",0.064
"1944","SOX13",0.064
"1945","ZNF641",0.064
"1946","AMOTL1",0.063
"1947","CROT",0.063
"1948","EBF1",0.063
"1949","FAM110C",0.063
"1950","LRCH3",0.063
"1951","ZNF426",0.063
"1952","ZNF429",0.063
"1953","BACE1",0.062
"1954","NUDT1",0.062
"1955","VCL",0.062
"1956","ATRN",0.061
"1957","BYSL",0.061
"1958","C6orf120",0.061
"1959","GNPTAB",0.061
"1960","KBTBD6",0.061
"1961","SEC23IP",0.061
"1962","TMEM223",0.061
"1963","COIL",0.06
"1964","HAUS2",0.06
"1965","RAP2A",0.06
"1966","ARID2",0.059
"1967","ATG14",0.059
"1968","CCDC57",0.059
"1969","GLB1L",0.059
"1970","HIST3H2A",0.059
"1971","HLA-DPA1",0.059
"1972","HSPD1P4",0.059
"1973","PIGS",0.059
"1974","RAB30-AS1",0.059
"1975","REM1",0.059
"1976","RPL5P4",0.059
"1977","ANKRD40",0.058
"1978","BAIAP2",0.058
"1979","CAV2",0.058
"1980","MNS1",0.058
"1981","MRPS5",0.058
"1982","STARD10",0.058
"1983","FAM133B",0.057
"1984","HECTD2",0.057
"1985","PGGT1B",0.057
"1986","C12orf4",0.056
"1987","CEP135",0.056
"1988","CPT1C",0.056
"1989","NUMA1",0.056
"1990","RANBP9",0.056
"1991","ZNF703",0.056
"1992","AC087343.1",0.055
"1993","ARHGAP18",0.055
"1994","ASAP1",0.055
"1995","FAIM",0.055
"1996","FLJ37453",0.055
"1997","KCNS3",0.055
"1998","LEMD2",0.055
"1999","PYGO1",0.055
"2000","SREBF1",0.055
"2001","TMEM97",0.055
"2002","ABI1",0.054
"2003","CASP3",0.054
"2004","ECD",0.054
"2005","HMBOX1",0.054
"2006","KDM3A",0.054
"2007","MEGF9",0.054
"2008","MGA",0.054
"2009","MPHOSPH9",0.054
"2010","OSBPL2",0.054
"2011","PLEKHH3",0.054
"2012","STX18",0.054
"2013","TMOD2",0.054
"2014","WASHC4",0.054
"2015","WDR54",0.054
"2016","ASCC2",0.053
"2017","CACNA2D3",0.053
"2018","CAMK2D",0.053
"2019","HERC2P2",0.053
"2020","LINC00662",0.053
"2021","MFSD14B",0.053
"2022","MITF",0.053
"2023","PREPL",0.053
"2024","RERG",0.053
"2025","SPG7",0.053
"2026","ZNF407",0.053
"2027","ZSCAN30",0.053
"2028","AC005154.1",0.052
"2029","AC006333.2",0.052
"2030","OSGEP",0.052
"2031","PEX6",0.052
"2032","SLC2A13",0.052
"2033","ZNF44",0.052
"2034","GGCX",0.051
"2035","RAB5B",0.051
"2036","RARS",0.051
"2037","SNHG11",0.051
"2038","WDR37",0.051
"2039","ZC2HC1A",0.051
"2040","MANEA",0.05
"2041","RTL8B",0.05
"2042","STX6",0.05
"2043","TMA16",0.05
"2044","TXLNGY",0.05
"2045","AC135983.2",0.049
"2046","ACTL6A",0.049
"2047","ADAMTS15",0.049
"2048","CADM3",0.049
"2049","CSNK2A1",0.049
"2050","CTNNAL1",0.049
"2051","DBR1",0.049
"2052","FJX1",0.049
"2053","NEK3",0.049
"2054","SGPP1",0.049
"2055","ABHD5",0.048
"2056","BCLAF1P2",0.048
"2057","CHST15",0.048
"2058","COMTD1",0.048
"2059","ELOVL1",0.048
"2060","GLP2R",0.048
"2061","HSCB",0.048
"2062","SLC2A4RG",0.048
"2063","TBRG4",0.048
"2064","TRIM65",0.048
"2065","ZC3H6",0.048
"2066","ZCWPW1",0.048
"2067","ZNF181",0.048
"2068","ZNF827",0.048
"2069","C1orf131",0.047
"2070","HOXB-AS3",0.047
"2071","IKBIP",0.047
"2072","ITIH3",0.047
"2073","JOSD1",0.047
"2074","PDP1",0.047
"2075","PLXNA1",0.047
"2076","FARS2",0.046
"2077","IGSF8",0.046
"2078","MOXD1",0.046
"2079","PITPNA",0.046
"2080","PSMD5-AS1",0.046
"2081","ZNF267",0.046
"2082","ATG10",0.045
"2083","BRCC3",0.045
"2084","BST1",0.045
"2085","CBY1",0.045
"2086","CPOX",0.045
"2087","CREB3L1",0.045
"2088","FTSJ1",0.045
"2089","NECAP2",0.045
"2090","NEIL1",0.045
"2091","PELP1",0.045
"2092","PFN2",0.045
"2093","SURF6",0.045
"2094","TRHDE",0.045
