"","GENE","FREQUENCY"
"2083","LINC00116",0.064
"2084","RAD52",0.064
"2085","REEP4",0.064
"2086","RIT1",0.064
"2087","TMOD2",0.064
"2088","TPST1",0.064
"2089","WASL",0.064
"2090","WEE1",0.064
"2091","EPB41L2",0.063
"2092","PLK1",0.063
"2093","PRTFDC1",0.063
"2094","RP4-773N10.4",0.063
"2095","RTKN2",0.063
"2096","SCMH1",0.063
"2097","SENP1",0.063
"2098","SLC43A2",0.063
"2099","TPP2",0.063
"2100","CANT1",0.062
"2101","RP11-356I2.4",0.062
"2102","TBC1D32",0.062
"2103","CATSPER2",0.061
"2104","CYP3A5",0.061
"2105","EVPL",0.061
"2106","FLCN",0.061
"2107","MBTPS2",0.061
"2108","NOTCH4",0.061
"2109","ZNF518A",0.061
"2110","C1GALT1C1",0.06
"2111","CREBZF",0.06
"2112","DOLPP1",0.06
"2113","TMEM144",0.06
"2114","TRPS1",0.06
"2115","AGAP4",0.059
"2116","CDCA7",0.059
"2117","DUSP8",0.059
"2118","RP11-462L8.1",0.059
"2119","SNHG15",0.059
"2120","USP20",0.059
"2121","BASP1",0.058
"2122","HMGCS1",0.058
"2123","HRCT1",0.058
"2124","KAT2B",0.058
"2125","WDR11",0.058
"2126","ZNF652",0.058
"2127","FAM129B",0.057
"2128","GPSM1",0.057
"2129","KCNS3",0.057
"2130","RP11-380J14.1",0.057
"2131","RP11-422P24.12",0.057
"2132","TRAM2-AS1",0.057
"2133","C7orf60",0.056
"2134","CEP170",0.056
"2135","MPP3",0.056
"2136","RAD51D",0.056
"2137","SPTLC3",0.056
"2138","TMEM154",0.056
"2139","C16orf46",0.055
"2140","LACTB",0.055
"2141","MXRA5",0.055
"2142","NIFK",0.055
"2143","PIKFYVE",0.055
"2144","RAP2B",0.055
"2145","CALU",0.054
"2146","CEP83",0.054
"2147","DOPEY2",0.054
"2148","OSBPL7",0.054
"2149","SYMPK",0.054
"2150","BTBD11",0.053
"2151","PSIP1",0.053
"2152","SERPINF1",0.053
"2153","SHROOM1",0.053
"2154","ARAP3",0.052
"2155","DENND2C",0.052
"2156","HHEX",0.052
"2157","ZDHHC13",0.052
"2158","ZNF3",0.052
"2159","BHLHE41",0.051
"2160","IGSF22",0.051
"2161","S1PR2",0.051
"2162","SNX30",0.051
"2163","KANK1",0.05
"2164","NINL",0.05
"2165","NOX1",0.05
"2166","STRIP2",0.05
"2167","C1QTNF1",0.049
"2168","C2orf69",0.049
"2169","COBLL1",0.049
"2170","E4F1",0.049
"2171","AMFR",0.048
"2172","ASAH1",0.048
"2173","CBWD5",0.048
"2174","DTNA",0.048
"2175","GSE1",0.048
"2176","RP3-395M20.12",0.048
"2177","SLC9A7",0.048
"2178","ZBTB43",0.048
"2179","ATPIF1",0.047
"2180","BEAN1",0.047
"2181","FAM71E1",0.047
"2182","FBXW8",0.047
"2183","GRIP2",0.047
"2184","PHGDH",0.047
"2185","RP11-7K24.3",0.047
"2186","TXN",0.047
"2187","FKBPL",0.046
"2188","HSD17B4",0.046
"2189","INPPL1",0.046
"2190","KIAA0753",0.046
"2191","MTR",0.046
"2192","NUSAP1",0.046
"2193","RAPH1",0.046
"2194","STIM2",0.046
"2195","TJP2",0.046
"2196","TRAF5",0.046
"2197","TTC21B",0.046
"2198","WHSC1",0.046
"2199","ZNF510",0.046
"2200","CEP350",0.045
"2201","ITM2B",0.045
"2202","PODXL",0.045
"2203","RP11-670E13.6",0.045
"2204","SRGAP2",0.045
"2205","ING1",0.044
"2206","RNF128",0.044
"2207","CDKL5",0.043
"2208","LPP",0.043
"2209","PYGL",0.043
"2210","ZNF92",0.043
"2211","KCTD21",0.042
"2212","KLHL25",0.042
"2213","LDB1",0.042
"2214","NQO2",0.042
"2215","TNRC6B",0.042
"2216","TTL",0.042
"2217","CDH8",0.041
"2218","CTSS",0.041
"2219","GATA6",0.041
"2220","GJC1",0.041
"2221","MAPKBP1",0.041
"2222","PAK3",0.041
"2223","C22orf29",0.04
"2224","RP11-458F8.4",0.04
"2225","TCEAL3",0.04
"2226","UBE4B",0.04
"2227","ADGRL1",0.039
"2228","APH1B",0.039
"2229","CCDC149",0.039
"2230","CHD8",0.039
"2231","DOPEY1",0.039
"2232","FNDC4",0.039
"2233","KAZN",0.039
"2234","RP4-548D19.3",0.039
"2235","TCFL5",0.039
"2236","ATHL1",0.038
"2237","EAF1",0.038
"2238","LIPT1",0.038
"2239","PRKD3",0.038
"2240","ZBED9",0.038
"2241","DOCK9",0.037
"2242","MTRF1",0.037
"2243","NEK6",0.037
"2244","PBLD",0.037
"2245","SIAH1",0.037
"2246","SPOCK1",0.037
"2247","TYMP",0.037
"2248","VOPP1",0.037
"2249","VSNL1",0.037
"2250","ZXDB",0.037
"2251","ANKRD65",0.036
"2252","CREBRF",0.036
"2253","NHS",0.036
"2254","P2RY1",0.036
"2255","RNF2",0.036
"2256","SDCBP",0.036
"2257","ZNF35",0.036
"2258","ARHGAP26",0.035
"2259","COL9A2",0.035
"2260","INO80B",0.035
"2261","ITGAV",0.035
"2262","PRR22",0.034
"2263","PRSS21",0.034
"2264","SNHG9",0.034
"2265","C2orf54",0.033
"2266","UBR3",0.033
"2267","ZNF569",0.033
"2268","ZNF599",0.033
"2269","ATF2",0.032
"2270","NEK1",0.032
"2271","NUDT19",0.032
"2272","PAK6",0.032
"2273","RP11-902B17.1",0.032
"2274","TMEM182",0.032
"2275","ZNF785",0.032
"2276","BAHCC1",0.031
"2277","CDIP1",0.031
"2278","FKBP11",0.031
"2279","KCTD14",0.031
"2280","LIN9",0.031
"2281","N4BP2L1",0.031
"2282","THNSL2",0.031
"2283","TMCC3",0.031
"2284","AIMP2",0.03
"2285","CSGALNACT2",0.03
"2286","GOLGB1",0.03
"2287","MCM9",0.03
"2288","MRGPRX4",0.03
"2289","RP11-53O19.1",0.03
"2290","ZDHHC21",0.03
"2291","ANKH",0.029
"2292","CCDC157",0.029
"2293","GRIP1",0.029
"2294","INCENP",0.029
"2295","INPP5B",0.029
"2296","NUP50-AS1",0.029
"2297","RP11-35G9.3",0.029
"2298","SEMA4C",0.029
"2299","TBX1",0.029
"2300","TSC22D3",0.029
"2301","TTPAL",0.029
"2302","USP54",0.029
"2303","ZNF691",0.029
"2304","CTA-276F8.1",0.028
"2305","DZIP1",0.028
"2306","ENO2",0.028
"2307","FUT8",0.028
"2308","KANSL1",0.028
"2309","MARVELD1",0.028
"2310","RP11-285F7.2",0.028
"2311","STARD4",0.028
"2312","ZFYVE28",0.028
"2313","ABTB2",0.027
"2314","DSEL",0.027
"2315","ELMO2",0.027
"2316","RASGEF1A",0.027
"2317","RIC8B",0.027
"2318","SLC16A2",0.027
"2319","SMIM14",0.027
"2320","C1orf216",0.026
"2321","CBX4",0.026
"2322","MGA",0.026
"2323","SNAPC5",0.026
"2324","SPATA6L",0.026
"2325","ZNF79",0.026
"2326","ZSCAN5A",0.026
"2327","ZSWIM4",0.026
"2328","ARHGDIB",0.025
"2329","BARX2",0.025
"2330","GUCY1A3",0.025
"2331","IER2",0.025
"2332","KIDINS220",0.025
"2333","KIF1BP",0.025
"2334","PLD6",0.025
"2335","POLR1A",0.025
"2336","RP11-553L6.5",0.025
"2337","SDHA",0.025
"2338","VDR",0.025
"2339","WDR81",0.025
"2340","ANKRD9",0.024
"2341","DXO",0.024
"2342","FAM132A",0.024
"2343","GLTSCR1L",0.024
"2344","LIN52",0.024
"2345","PRR5L",0.024
"2346","SSH1",0.024
"2347","TPT1-AS1",0.024
"2348","ULK1",0.024
"2349","ZDHHC17",0.024
"2350","ZKSCAN8",0.024
"2351","ZNF180",0.024
"2352","ZNF845",0.024
"2353","ARHGAP27",0.023
"2354","CCBL1",0.023
"2355","KAT2A",0.023
"2356","KIAA1161",0.023
"2357","MPDZ",0.023
"2358","MTERF1",0.023
"2359","PLIN2",0.023
"2360","RPS6KA6",0.023
"2361","SIX5",0.023
"2362","TBC1D31",0.023
"2363","TMEM143",0.023
"2364","ASGR1",0.022
"2365","ATG10",0.022
"2366","HSPH1",0.022
"2367","MMP25-AS1",0.022
"2368","NCAPG2",0.022
"2369","NLGN2",0.022
"2370","POT1-AS1",0.022
"2371","RNF208",0.022
"2372","RP11-10C24.1",0.022
"2373","RP11-54O7.17",0.022
"2374","RUFY3",0.022
"2375","SH3PXD2B",0.022
"2376","VPS13A",0.022
"2377","ABCC4",0.021
"2378","AP003068.23",0.021
"2379","GBP1",0.021
"2380","PLEKHH2",0.021
"2381","SKAP2",0.021
"2382","SNX24",0.021
"2383","STX17-AS1",0.021
"2384","ADCY3",0.02
"2385","ALG9",0.02
"2386","COPZ2",0.02
"2387","LINC01451",0.02
"2388","LINC01559",0.02
"2389","MMP17",0.02
"2390","RAI1",0.02
"2391","SH2D5",0.02
"2392","ZFAND2B",0.02
"2393","ZNF398",0.02
"2394","CEP63",0.019
"2395","CPA4",0.019
"2396","DIXDC1",0.019
"2397","DKC1",0.019
"2398","FUS",0.019
"2399","HOOK1",0.019
"2400","MBNL2",0.019
"2401","MEIS2",0.019
"2402","PSMB5",0.019
"2403","ZFP28",0.019
"2404","ALDH3B1",0.018
"2405","B4GALT5",0.018
"2406","FAM212A",0.018
"2407","FOXL1",0.018
"2408","GNAL",0.018
"2409","IFI30",0.018
"2410","IGF2BP3",0.018
"2411","IKBKB",0.018
"2412","IPO11",0.018
"2413","MYL5",0.018
"2414","SCARA3",0.018
"2415","TFAP2A",0.018
"2416","YJEFN3",0.018
"2417","ZBTB26",0.018
"2418","AC005253.2",0.017
"2419","ANKRD13B",0.017
"2420","ARSI",0.017
"2421","ATXN1",0.017
"2422","CDKN1B",0.017
"2423","CTNND1",0.017
"2424","FUT4",0.017
"2425","LRRC49",0.017
"2426","MARS2",0.017
"2427","SERTAD2",0.017
"2428","TECPR1",0.017
"2429","ZNF25",0.017
"2430","AC007228.9",0.016
"2431","BARD1",0.016
"2432","CEP57",0.016
"2433","DYRK2",0.016
"2434","HGSNAT",0.016
"2435","MPHOSPH9",0.016
"2436","NFATC2IP",0.016
"2437","NIPAL1",0.016
"2438","NYNRIN",0.016
"2439","PHKB",0.016
"2440","POPDC3",0.016
"2441","RAD51B",0.016
"2442","UHRF1BP1",0.016
"2443","ZCCHC6",0.016
"2444","DMPK",0.015
"2445","EME2",0.015
"2446","EMILIN2",0.015
"2447","HOMER2",0.015
"2448","KBTBD8",0.015
"2449","KIF21A",0.015
"2450","MTPAP",0.015
"2451","RP11-104N10.1",0.015
"2452","SLC6A9",0.015
"2453","ABCB8",0.014
"2454","CKMT2-AS1",0.014
"2455","EPHX3",0.014
"2456","FAM212B",0.014
"2457","FAM86C1",0.014
"2458","HIVEP1",0.014
"2459","HPGD",0.014
"2460","NEK4",0.014
"2461","NOP14",0.014
"2462","NUP160",0.014
"2463","PCMTD1",0.014
"2464","RP11-159D12.2",0.014
"2465","RP11-175O19.4",0.014
"2466","SRR",0.014
"2467","SSC4D",0.014
"2468","STX2",0.014
"2469","TP53",0.014
"2470","ZNF514",0.014
"2471","AC159540.1",0.013
"2472","AGFG2",0.013
"2473","BRWD3",0.013
"2474","C17orf97",0.013
"2475","CTD-3074O7.5",0.013
"2476","EARS2",0.013
"2477","FBXO8",0.013
"2478","KIAA1107",0.013
"2479","KTN1-AS1",0.013
"2480","PLCE1",0.013
"2481","RP11-352M15.2",0.013
"2482","SMCO2",0.013
"2483","TLE3",0.013
"2484","ZNF626",0.013
"2485","ADTRP",0.012
"2486","ANXA10",0.012
"2487","C15orf65",0.012
"2488","DNAL4",0.012
"2489","DSP",0.012
"2490","GIT2",0.012
"2491","GLI3",0.012
"2492","INTS6-AS1",0.012
"2493","PAPD5",0.012
"2494","PCID2",0.012
"2495","RARG",0.012
"2496","SYNE1",0.012
"2497","THAP5",0.012
"2498","TMEM55A",0.012
"2499","UBE2C",0.012
"2500","UTP20",0.012
"2501","ZBTB38",0.012
"2502","ADAP1",0.011
"2503","ALDOC",0.011
"2504","ATP9B",0.011
"2505","GAS2L1",0.011
"2506","GRPEL2",0.011
"2507","LONP1",0.011
"2508","LRP6",0.011
"2509","LTBP3",0.011
"2510","PWP2",0.011
"2511","QKI",0.011
"2512","RMI1",0.011
"2513","SYDE1",0.011
"2514","TANC2",0.011
"2515","ASPHD1",0.01
"2516","AXIN1",0.01
"2517","CHEK1",0.01
"2518","CLIP2",0.01
"2519","FAM160B1",0.01
"2520","GYLTL1B",0.01
"2521","NBPF14",0.01
"2522","NCBP1",0.01
"2523","PANO1",0.01
"2524","POF1B",0.01
"2525","RANBP6",0.01
"2526","RP11-195F19.5",0.01
"2527","RP11-548H3.1",0.01
"2528","RP5-1056H1.2",0.01
"2529","SPG7",0.01
"2530","ST3GAL4",0.01
"2531","TMEM59",0.01
"2532","UPK3B",0.01
"2533","ZC3H7A",0.01
"2534","ZNF250",0.01
"2535","ZNF397",0.01
"2536","ABHD8",0.009
"2537","C12orf54",0.009
"2538","CDK1",0.009
"2539","CNN3",0.009
"2540","DCLRE1A",0.009
"2541","GRHL3",0.009
"2542","KCTD8",0.009
"2543","MARK1",0.009
"2544","MMP14",0.009
"2545","PDE6D",0.009
"2546","PPAT",0.009
"2547","PRRG1",0.009
"2548","SIPA1L3",0.009
"2549","SPAG4",0.009
"2550","THRAP3",0.009
"2551","TMEM209",0.009
"2552","USP19",0.009
"2553","ZCCHC7",0.009
"2554","ZFX",0.009
"2555","ZNF284",0.009
"2556","ZNF579",0.009
"2557","ADAM9",0.008
"2558","ANKRD22",0.008
"2559","CCDC117",0.008
"2560","CCNJL",0.008
"2561","DIAPH2",0.008
"2562","FAAH2",0.008
"2563","FAM219A",0.008
"2564","GSPT2",0.008
"2565","LPAR3",0.008
"2566","LRRK1",0.008
"2567","MRM1",0.008
"2568","N4BP3",0.008
"2569","PEX11A",0.008
"2570","PPARD",0.008
"2571","RGL1",0.008
"2572","RQCD1",0.008
"2573","SLC7A6",0.008
"2574","SLC8B1",0.008
"2575","SYNE2",0.008
"2576","UAP1",0.008
"2577","ZBTB10",0.008
"2578","ZFY",0.008
"2579","APBB2",0.007
"2580","ARHGAP31",0.007
"2581","CBARP",0.007
"2582","CDH2",0.007
"2583","CTB-55O6.12",0.007
"2584","CYB561",0.007
"2585","FKBP9",0.007
"2586","IQCG",0.007
"2587","KLF13",0.007
"2588","LINC01515",0.007
"2589","LRRC8C",0.007
"2590","LYSMD4",0.007
"2591","MAP4K4",0.007
"2592","MAP4K5",0.007
"2593","MBTD1",0.007
"2594","MCM3",0.007
"2595","MIR181A1HG",0.007
"2596","MUM1",0.007
"2597","PCLO",0.007
"2598","RAI14",0.007
"2599","RCOR1",0.007
"2600","SLC4A7",0.007
"2601","SPATA5",0.007
"2602","SPRR2E",0.007
"2603","AK9",0.006
"2604","APOC1",0.006
"2605","BEX2",0.006
"2606","BFSP1",0.006
"2607","BORCS6",0.006
"2608","CERCAM",0.006
"2609","DCBLD1",0.006
"2610","FAM177A1",0.006
"2611","HCAR1",0.006
"2612","LINC00847",0.006
"2613","MKNK2",0.006
"2614","PCNXL2",0.006
"2615","PPP1R26",0.006
"2616","PROM2",0.006
"2617","RBM15B",0.006
"2618","RP5-832C2.5",0.006
"2619","S100PBP",0.006
"2620","SEMA3F",0.006
"2621","SETDB2",0.006
"2622","SLC20A2",0.006
"2623","SLC52A3",0.006
"2624","SMIM3",0.006
"2625","TBX19",0.006
"2626","TRPM7",0.006
"2627","WDR47",0.006
"2628","WWC1",0.006
"2629","ACTR3C",0.005
"2630","CCDC88A",0.005
"2631","CDKL3",0.005
"2632","CHEK2",0.005
"2633","DCUN1D1",0.005
"2634","ELK3",0.005
"2635","EPM2AIP1",0.005
"2636","ERF",0.005
"2637","FAM193B",0.005
"2638","H2AFJ",0.005
"2639","IL17RC",0.005
"2640","INVS",0.005
"2641","KLHDC10",0.005
"2642","KMT5A",0.005
"2643","MIDN",0.005
"2644","MOCS1",0.005
"2645","MYH10",0.005
"2646","PBXIP1",0.005
"2647","PIK3C2B",0.005
"2648","PRKAB2",0.005
"2649","PRR15L",0.005
"2650","RASGRP3",0.005
"2651","RP11-61K9.3",0.005
"2652","SIX4",0.005
"2653","TECPR2",0.005
"2654","TRAM1",0.005
"2655","ZFYVE1",0.005
"2656","ZNF507",0.005
"2657","ZNF829",0.005
"2658","ACVR2A",0.004
"2659","B4GALT4",0.004
"2660","C4orf19",0.004
"2661","COA7",0.004
"2662","CTC-459F4.1",0.004
"2663","CTXN1",0.004
"2664","ECD",0.004
"2665","FASTKD3",0.004
"2666","H1FX",0.004
"2667","HIST1H2BH",0.004
"2668","HS6ST1",0.004
"2669","IL20RA",0.004
"2670","INAFM2",0.004
"2671","IQCK",0.004
"2672","KMT5B",0.004
"2673","KNOP1",0.004
"2674","LCA5",0.004
"2675","MICAL1",0.004
"2676","MTMR12",0.004
"2677","PALLD",0.004
"2678","PGBD4",0.004
"2679","PTER",0.004
"2680","PTPN13",0.004
"2681","PTPRF",0.004
"2682","REP15",0.004
"2683","RHBDF1",0.004
"2684","RP3-395M20.8",0.004
"2685","SESTD1",0.004
"2686","SMC6",0.004
"2687","STK33",0.004
"2688","SULF2",0.004
"2689","TMEM63B",0.004
"2690","TRIM38",0.004
"2691","ULK3",0.004
"2692","USPL1",0.004
"2693","ABCG1",0.003
"2694","AC002480.3",0.003
"2695","AC009133.12",0.003
"2696","AGTPBP1",0.003
"2697","ARHGAP10",0.003
"2698","ATP2C2",0.003
"2699","BACH1",0.003
"2700","BANK1",0.003
"2701","BRIP1",0.003
"2702","CLUH",0.003
"2703","CTD-2396E7.11",0.003
"2704","DHRS1",0.003
"2705","EFCAB7",0.003
"2706","EHMT1",0.003
"2707","ENTPD5",0.003
"2708","EPHA4",0.003
"2709","FAM160B2",0.003
"2710","FAM200B",0.003
"2711","FGD1",0.003
"2712","GNPTAB",0.003
"2713","IL10RB",0.003
"2714","INTU",0.003
"2715","ITM2C",0.003
"2716","KIAA0196",0.003
"2717","KIAA2026",0.003
"2718","KLF3",0.003
"2719","NCR3LG1",0.003
"2720","NDUFB2-AS1",0.003
"2721","NEK7",0.003
"2722","NNT",0.003
"2723","OPA1",0.003
"2724","PIAS2",0.003
"2725","PLD1",0.003
"2726","PLXNA3",0.003
"2727","POU2F1",0.003
"2728","RAB11FIP4",0.003
"2729","RANBP17",0.003
"2730","RASA2",0.003
"2731","RHOD",0.003
"2732","RP11-434H6.6",0.003
"2733","RP11-488C13.5",0.003
"2734","RP11-97C16.1",0.003
"2735","RP5-1159O4.1",0.003
"2736","SGTB",0.003
"2737","SLC17A5",0.003
"2738","SLC25A23",0.003
"2739","SNIP1",0.003
"2740","SPTBN5",0.003
"2741","TBC1D2",0.003
"2742","TBL1X",0.003
"2743","TCF7L2",0.003
"2744","TK2",0.003
"2745","TMEM14A",0.003
"2746","TNFRSF9",0.003
"2747","TRIM33",0.003
"2748","TTLL11-IT1",0.003
"2749","WDR44",0.003
"2750","ZC3H14",0.003
"2751","ZCCHC4",0.003
"2752","ZPLD1",0.003
"2753","ABL2",0.002
"2754","AKAP10",0.002
"2755","ARFGEF3",0.002
"2756","ARHGAP5",0.002
"2757","ARHGEF10L",0.002
"2758","ARHGEF16",0.002
"2759","ATAD2",0.002
"2760","ATR",0.002
"2761","BDP1",0.002
"2762","BICD2",0.002
"2763","CBX8",0.002
"2764","CDADC1",0.002
"2765","CENPB",0.002
"2766","CEP290",0.002
"2767","CSRNP1",0.002
"2768","CSRP2",0.002
"2769","CTD-2540F13.2",0.002
"2770","CYP2S1",0.002
"2771","DBNDD1",0.002
"2772","DDAH2",0.002
"2773","DIP2A",0.002
"2774","EHBP1L1",0.002
"2775","EPHA2",0.002
"2776","FAM109A",0.002
"2777","FAM122B",0.002
"2778","FARP2",0.002
"2779","FOXM1",0.002
"2780","GSDMC",0.002
"2781","HECA",0.002
"2782","HSPA13",0.002
"2783","IDUA",0.002
"2784","IQCB1",0.002
"2785","JDP2",0.002
"2786","KIAA1217",0.002
"2787","KLF8",0.002
"2788","LMO7-AS1",0.002
"2789","MAMDC4",0.002
"2790","MGEA5",0.002
"2791","MIR22HG",0.002
"2792","MOK",0.002
"2793","MTFP1",0.002
"2794","NNT-AS1",0.002
"2795","OSBPL5",0.002
"2796","PACS1",0.002
"2797","PARD3",0.002
"2798","PEX1",0.002
"2799","PHF21A",0.002
"2800","PHLPP1",0.002
"2801","PIK3R3",0.002
"2802","PLPP1",0.002
"2803","PORCN",0.002
"2804","PPP1R1C",0.002
"2805","PRKCI",0.002
"2806","PROCR",0.002
"2807","PRR7-AS1",0.002
"2808","RAB4B",0.002
"2809","RAD9A",0.002
"2810","RGS10",0.002
"2811","RP5-1085F17.3",0.002
"2812","SCRN1",0.002
"2813","SIAE",0.002
"2814","SLC30A1",0.002
"2815","SLC7A7",0.002
"2816","SLFN5",0.002
"2817","SP1",0.002
"2818","SPRED3",0.002
"2819","SSFA2",0.002
"2820","TONSL",0.002
"2821","TTC33",0.002
"2822","VPS11",0.002
"2823","VWA9",0.002
"2824","ZBTB8A",0.002
"2825","ZNF181",0.002
"2826","ZNF280B",0.002
"2827","ZNF605",0.002
"2828","ZNF620",0.002
"2829","ANKRD33B",0.001
"2830","ANKRD52",0.001
"2831","ANKUB1",0.001
"2832","ANKZF1",0.001
"2833","APOL6",0.001
"2834","ARHGAP21",0.001
"2835","ARID5B",0.001
"2836","ARL10",0.001
"2837","ARL17A",0.001
"2838","BLNK",0.001
"2839","C10orf54",0.001
"2840","C6orf132",0.001
"2841","CASP8AP2",0.001
"2842","CCDC159",0.001
"2843","CCNF",0.001
"2844","CDYL",0.001
"2845","CEP78",0.001
"2846","CIB1",0.001
"2847","CLK4",0.001
"2848","COL16A1",0.001
"2849","COL4A3BP",0.001
"2850","DBR1",0.001
"2851","DCAF17",0.001
"2852","DCAKD",0.001
"2853","DMTN",0.001
"2854","DNAJC25",0.001
"2855","DTWD2",0.001
"2856","DZIP3",0.001
"2857","EHD4",0.001
"2858","ENDOD1",0.001
"2859","EPN3",0.001
"2860","EVA1C",0.001
"2861","F12",0.001
"2862","FBLN5",0.001
"2863","FOXN2",0.001
"2864","FRMD4B",0.001
"2865","FSIP1",0.001
"2866","GABRE",0.001
"2867","GALM",0.001
"2868","GNAQ",0.001
"2869","GPR160",0.001
"2870","GSR",0.001
"2871","HELLS",0.001
"2872","HIRA",0.001
"2873","HIST1H1E",0.001
"2874","HTRA1",0.001
"2875","IFIT5",0.001
"2876","IKZF2",0.001
"2877","INTS6",0.001
"2878","ITPR1",0.001
"2879","ITPRIP",0.001
"2880","ITPRIPL2",0.001
"2881","KIAA1549",0.001
"2882","KLHL21",0.001
"2883","KTI12",0.001
"2884","LINC00672",0.001
"2885","LINC00865",0.001
"2886","LINC01410",0.001
"2887","LRFN4",0.001
"2888","LSS",0.001
"2889","LTB4R",0.001
"2890","MBLAC2",0.001
"2891","MED17",0.001
"2892","MTMR4",0.001
"2893","NADK2",0.001
"2894","NFE2L1",0.001
"2895","NRP1",0.001
"2896","NSUN7",0.001
"2897","NUP62CL",0.001
"2898","OBSCN",0.001
"2899","OSBPL3",0.001
"2900","P3H3",0.001
"2901","PABPC1L",0.001
"2902","PIK3R5",0.001
"2903","POGZ",0.001
"2904","PPFIA4",0.001
"2905","PRPS2",0.001
"2906","PUS7",0.001
"2907","RABL2A",0.001
"2908","RGS3",0.001
"2909","RNF165",0.001
"2910","RP11-227G15.12",0.001
"2911","RP11-437B10.1",0.001
"2912","RP11-488L18.10",0.001
"2913","RP11-95D17.1",0.001
"2914","RREB1",0.001
"2915","RRP15",0.001
"2916","SECISBP2L",0.001
"2917","SFMBT1",0.001
"2918","SLC25A25",0.001
"2919","SLC45A3",0.001
"2920","SLX4",0.001
"2921","SPECC1",0.001
"2922","SPRY4",0.001
"2923","SRCAP",0.001
"2924","SRSF7",0.001
"2925","SUZ12",0.001
"2926","TACC1",0.001
"2927","TBC1D15",0.001
"2928","TEAD4",0.001
"2929","THUMPD2",0.001
"2930","TIMELESS",0.001
"2931","TLCD2",0.001
"2932","TMEM131",0.001
"2933","TMEM181",0.001
"2934","TMEM5",0.001
"2935","TRAF3IP2-AS1",0.001
"2936","UBE3C",0.001
"2937","UGCG",0.001
"2938","ULK2",0.001
"2939","UTRN",0.001
"2940","WDR35",0.001
"2941","WRN",0.001
"2942","ZNF213",0.001
"2943","ZNF333",0.001
"2944","ZNF420",0.001
"2945","ZNF543",0.001
"2946","ZNF808",0.001
"2947","ZNRD1-AS1",0.001
