"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034330","BP","GO:0034330","cell junction organization","65/2350","277/17913",1.60031660824005e-06,0.000257452863621285,0.000211703691289895,"347/928/2042/3791/4653/6281/6385/7057/2697/3673/90102/6591/2335/6422/1012/23499/11170/81671/2824/22998/2149/6615/3987/10266/2316/8829/861/7046/1499/6624/183/4771/9448/1009/123720/54751/829/7082/2017/88/8874/5339/79834/204851/23136/50848/10207/23122/3915/7414/80139/57863/3909/221935/29984/87/84612/81/9475/23114/9922/56288/5586/5578/324",65
"GO:0050678","BP","GO:0050678","regulation of epithelial cell proliferation","81/2350","369/17913",1.60249862041748e-06,0.000257452863621285,0.000211703691289895,"374/2683/54206/2152/2252/3037/3280/3397/3479/3791/4609/3164/116039/6423/7057/2697/130497/650/9104/2254/6591/6422/1012/1910/9037/253260/84913/185/4070/8828/3202/9420/7472/2719/3912/5764/8829/6678/5176/9788/58189/7026/7046/1499/2752/6662/1960/23213/4804/677/5241/6239/3725/653/367/6431/55333/1028/1030/595/1027/5727/8573/5607/4763/3915/2247/858/80139/55294/57608/6495/405/79031/5797/6934/5654/10247/5578/55764/2255",81
"GO:0048545","BP","GO:0048545","response to steroid hormone","82/2350","375/17913",1.62794790982349e-06,0.000257452863621285,0.000211703691289895,"374/1277/1843/54206/2354/3485/3164/4929/5743/7057/10628/6422/4916/387758/11170/81606/9420/1036/9113/445/5764/10266/1601/56937/114907/8202/2353/3490/6678/5176/861/358/590/7026/9612/1499/2274/26508/29966/9125/5069/64754/677/5241/8554/4129/3845/367/5465/760/1364/21/9353/595/678/10891/808/6872/55885/7048/1407/1978/811/8061/8644/7356/23019/7068/2288/6720/836/55818/7025/2308/153222/6257/23054/9063/4193/4015/5978/7533",82
"GO:0009612","BP","GO:0009612","response to mechanical stimulus","51/2350","200/17913",1.63224056785256e-06,0.000257452863621285,0.000211703691289895,"7832/1277/2354/1647/3485/4131/5743/7057/10628/2697/6507/9531/3673/63982/5270/5028/5764/3371/63895/4212/2353/1756/1605/358/8795/835/183/6662/441027/7273/3759/3725/2113/8738/2115/7048/1111/8061/5727/6513/1265/6262/6546/23621/841/5493/5310/8932/1634/623/84918",51
"GO:0016049","BP","GO:0016049","cell growth","97/2350","466/17913",1.94847244065254e-06,0.000299244346411796,0.000246068860302907,"694/1410/2203/2487/3479/3487/3488/4131/55384/5997/6423/6446/51330/2697/1839/221476/2335/6422/3486/9037/10276/4916/23499/5270/11170/3624/185/8828/4133/9201/65059/3621/6880/8835/2273/8829/51196/4487/3490/6695/3320/203228/22883/58189/1382/7046/1499/23767/183/6662/64061/323/65981/3304/2395/3303/5465/1032/92304/4089/9353/6832/54879/79602/134430/8314/55602/2017/7048/81621/51616/1027/116224/23136/5607/57698/8877/23394/4686/7414/27346/817/85004/1457/5361/23677/55364/10425/8936/984/3913/6259/57805/66000/22902/623/83667",97
"GO:0071496","BP","GO:0071496","cellular response to external stimulus","72/2350","320/17913",2.3544772719351e-06,0.000352326393820853,0.000289718269440004,"467/1277/1647/4929/5166/5292/5743/6423/2697/9531/3673/6591/3992/6422/10135/360/11170/7412/5028/5764/3371/4023/5251/8493/5179/2353/1605/143686/220441/358/8795/2752/835/183/6662/441027/9451/3759/3725/23378/10059/3309/27327/8738/1030/8805/4141/6872/1111/7482/3428/8061/6513/8131/55630/8644/1265/26263/23394/4521/22863/10458/6720/841/55364/2308/79567/5562/5025/4193/2909/83667",72
"GO:0072132","BP","GO:0072132","mesenchyme morphogenesis","20/2350","51/17913",2.77404510262208e-06,0.000404733180472562,0.000332812411127739,"4609/55273/130497/650/6591/59/6615/4487/2296/6092/7046/26508/6662/653/4089/7048/4194/6909/4193/60412",20
"GO:0048732","BP","GO:0048732","gland development","89/2350","422/17913",2.9261510616873e-06,0.000415375364463386,0.000341563487354095,"374/10370/2252/2487/3280/3082/3398/3488/3643/2697/9935/3673/650/9104/3400/6591/6422/6926/5270/3202/10512/81606/9420/7472/5154/1036/9113/445/8835/5764/3371/171023/27122/55727/8829/4487/2296/220/5176/1605/8660/7046/9612/7052/1499/3213/6662/4124/1459/23213/57045/5241/6239/3725/3845/367/1028/4089/2113/84159/595/2627/64841/2119/5471/7048/472/8543/1999/1027/5727/6909/10116/2288/4763/80139/5361/55294/6495/208/5310/59277/6599/8945/2146/2909/3720/340481/2255",89
"GO:0007044","BP","GO:0007044","cell-substrate junction assembly","30/2350","96/17913",2.98933607050415e-06,0.000415375364463386,0.000341563487354095,"347/2042/3791/4653/6281/6385/7057/3673/90102/2335/6422/23499/11170/2824/22998/3987/8829/9448/123720/2017/88/8874/5339/79834/23122/3915/3909/29984/87/9475",30
"GO:0005911","CC","GO:0005911","cell-cell junction","85/2418","414/18678",8.66158470915938e-06,0.000416374750661733,0.00035102211716067,"2683/65267/2697/1627/481/360/2264/5101/23768/5010/3987/64065/2316/55243/1605/5530/7046/1499/6624/6324/2195/23767/122786/29091/200576/9260/4627/84952/26872/3759/26025/83604/6442/57826/10806/11346/5912/1364/9414/595/29109/23150/4643/117178/7082/117583/5295/51208/54922/23268/5754/6513/8573/8189/23363/260425/1265/23136/50848/9069/10207/6546/7223/58494/154810/7414/10458/57863/87/5493/23607/1656/84612/8825/85456/54800/81/5797/23114/79827/56288/5586/324/7225/7533",85
"GO:0048754","BP","GO:0048754","branching morphogenesis of an epithelial tube","40/2350","146/17913",3.19646020736212e-06,0.00043092818533413,0.000354352584130857,"374/4609/5228/157506/6423/650/6926/4070/3202/10252/7472/255743/2719/1909/1282/3371/64412/64399/8829/1605/1499/183/6662/5241/3845/367/4089/9353/64783/2119/7048/7482/54922/5727/2247/340419/6495/5310/8945/2255",40
"GO:0061448","BP","GO:0061448","connective tissue development","58/2350","243/17913",3.24894450903045e-06,0.00043092818533413,0.000354352584130857,"57561/1277/2487/3398/116039/6423/7076/3696/947/130497/650/2254/1311/3400/6591/59/4060/3202/1513/80310/6615/6660/4487/8817/7046/1499/3213/7227/6662/23213/9451/8313/55790/5744/1958/653/4094/3570/1289/84159/10891/5745/91461/9517/7048/7482/64641/2247/2202/8609/54928/340419/81792/5310/7483/6935/4015/7059",58
"GO:0043292","CC","GO:0043292","contractile fiber","50/2418","209/18678",9.79926136814337e-06,0.000439660193384033,0.00037065276332837,"1410/3315/10398/6385/7169/2697/171024/9531/23224/4629/59/25802/255743/3880/7079/7168/2316/27295/113146/114907/91624/1756/3764/1605/5530/1499/202333/776/7273/10060/23022/10529/6840/775/808/4660/7140/493/88/5339/6513/23363/26263/6262/6546/79912/7414/54545/87/81",50
"GO:0006979","BP","GO:0006979","response to oxidative stress","92/2350","442/17913",3.56435960470341e-06,0.000462257836734425,0.000380114981002172,"347/374/1277/1410/1545/1843/3082/3315/9314/4929/5743/6648/10628/388/7295/761/9104/54205/4257/10276/80310/7168/10365/1263/5179/2353/2730/143686/358/10314/1499/3240/23135/50484/114757/154807/3304/9962/2395/3725/3303/8996/11030/30001/1728/2113/7837/10891/10105/5151/6414/2119/6810/8061/9361/10645/79109/4520/7444/8644/7356/8877/23064/6546/11019/29957/22925/79912/4521/8455/836/79661/55294/55364/2308/54840/405/10587/5562/4720/2878/2146/4193/93100/4700/375748/7296/5978/51435/7225/84919/83667",92
"GO:2000027","BP","GO:2000027","regulation of animal organ morphogenesis","59/2350","250/17913",3.93128746357299e-06,0.000498760731248086,0.000410131339735223,"54829/10370/2252/3280/3082/4609/5292/6423/947/650/6591/84870/115908/6422/51339/4070/10512/10252/7472/2719/5154/5764/1601/55727/85407/4487/2296/6092/4982/6910/7046/1499/2239/183/23002/6662/23213/367/6431/4089/2119/7048/10409/4300/7482/163/5754/6909/55000/5698/7068/55294/340419/6495/1856/59277/6259/1213/2255",59
"GO:0016055","BP","GO:0016055","Wnt signaling pathway","101/2350","498/17913",4.03988400595645e-06,0.000501633256569401,0.000412493419555554,"25805/1277/1363/2487/3485/3487/9314/4653/4929/6423/6424/6659/650/2254/25987/6591/84870/115908/6422/51339/3489/9037/23499/7472/2719/9113/7091/27122/7090/1601/85407/51421/861/1649/5530/1499/2239/57447/440193/23002/6662/2776/80114/65981/1459/23213/8313/8613/1958/27327/595/85458/85409/9646/4188/1456/4300/7482/163/5754/83439/23043/6478/7403/57680/26523/6262/219771/5698/8607/388630/154810/80139/26108/4286/1457/25776/51444/4040/57690/2308/340419/55612/79705/147495/5310/8932/7483/1856/5562/6259/8945/6934/57805/54994/284654/324/1213/4772/7089/2255",101
"GO:0198738","BP","GO:0198738","cell-cell signaling by wnt","101/2350","500/17913",4.84558071621273e-06,0.000589141855412865,0.000484451808886269,"25805/1277/1363/2487/3485/3487/9314/4653/4929/6423/6424/6659/650/2254/25987/6591/84870/115908/6422/51339/3489/9037/23499/7472/2719/9113/7091/27122/7090/1601/85407/51421/861/1649/5530/1499/2239/57447/440193/23002/6662/2776/80114/65981/1459/23213/8313/8613/1958/27327/595/85458/85409/9646/4188/1456/4300/7482/163/5754/83439/23043/6478/7403/57680/26523/6262/219771/5698/8607/388630/154810/80139/26108/4286/1457/25776/51444/4040/57690/2308/340419/55612/79705/147495/5310/8932/7483/1856/5562/6259/8945/6934/57805/54994/284654/324/1213/4772/7089/2255",101
"GO:0030282","BP","GO:0030282","bone mineralization","32/2350","108/17913",5.0709442269992e-06,0.000600959170749183,0.000494169196537918,"54829/3479/116039/5743/2697/130497/650/1311/5552/2824/2719/1278/5764/5251/55787/10457/338773/6662/4958/9451/8313/5744/9562/5745/91461/56975/6546/340419/9923/56172/4015/1901",32
"GO:0035966","BP","GO:0035966","response to topologically incorrect protein","45/2350","175/17913",5.14872490360849e-06,0.000600959170749183,0.000494169196537918,"467/1191/3576/11080/3315/7057/9531/1311/10808/26353/80311/1491/9709/55161/3320/1649/80267/4000/3337/23753/64061/30827/9451/55033/3303/4189/30001/3309/5770/201595/595/5295/267/811/11015/6464/116138/90993/22926/153222/666/51360/58477/10525/84919",45
"GO:0009896","BP","GO:0009896","positive regulation of catabolic process","83/2350","392/17913",5.3317962627876e-06,0.000610124764502519,0.000501706071456113,"7832/1191/3479/3643/3791/2697/9531/29116/25976/10769/9104/51339/10140/2719/1601/26353/85407/1263/9709/3320/203228/220441/8450/122809/8660/6829/6662/5209/90637/677/8554/51667/3303/28951/5465/10221/79156/51136/79066/5770/5305/678/6832/3667/85409/6872/9517/472/25782/1027/29763/116224/10645/26263/23019/26088/57721/10346/1457/51099/201292/23677/55294/258010/9532/57690/2308/208/405/55187/79888/5562/9475/3949/580/4193/863/1634/83547/324/246175/2332/83667",83
"GO:0051493","BP","GO:0051493","regulation of cytoskeleton organization","96/2350","472/17913",6.14300678663261e-06,0.000687110457483107,0.000565011467058455,"2042/3397/4131/4653/6281/6385/27/58526/10769/90102/6422/25802/9037/253260/4916/11170/4070/4133/397/5063/2824/22809/10763/5154/22998/3925/9113/7168/5345/2006/2316/8829/91624/51763/55243/203228/130271/7046/1499/79884/6624/2059/4771/26146/3304/3303/55835/146057/4089/153241/29899/9353/123720/29109/636/9873/23636/2770/85458/4281/2017/5295/88/1111/1027/10092/50848/23271/23122/2288/10458/4926/93663/29767/683/5217/29984/85360/8936/148170/56907/23607/5310/348235/64857/55607/253725/5562/9475/133746/1901/2909/5921/324/1213/10274",96
"GO:0030199","BP","GO:0030199","collagen fibril organization","18/2350","45/17913",6.24003671120711e-06,0.000687110457483107,0.000565011467058455,"1303/1277/1545/6423/7373/1311/50509/4060/1278/5345/2296/7046/11117/1289/9508/4763/9509/4015",18
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","38/2350","140/17913",7.07598387089654e-06,0.000755697654376343,0.000621410772753824,"25805/1277/2042/3037/3082/6423/55273/650/90102/6591/6422/10252/6275/7472/6615/10630/1601/4487/2296/1605/6910/7046/1499/26508/6662/8313/653/4089/7048/23275/27250/23122/1942/80139/4040/2295/2146/114990",38
"GO:0006986","BP","GO:0006986","response to unfolded protein","42/2350","161/17913",7.12189358990728e-06,0.000755697654376343,0.000621410772753824,"467/3576/11080/3315/7057/9531/1311/10808/26353/1491/9709/55161/3320/1649/80267/4000/3337/64061/30827/9451/55033/3303/4189/30001/3309/5770/201595/595/5295/267/811/11015/6464/116138/90993/22926/153222/666/51360/58477/10525/84919",42
"GO:1901681","MF","GO:1901681","sulfur compound binding","56/2360","221/16969",4.03593788364253e-06,0.000769249760622267,0.0007026780273205,"9510/151887/2252/4053/56925/26577/5228/7057/2200/7058/1839/10468/947/3673/11096/2254/1311/2335/84870/6422/4257/64094/9037/5270/8828/11095/2264/5764/4023/6288/8829/33/10314/10457/59271/1305/4089/1289/9353/56922/7172/5727/9508/6262/2946/2247/91452/170689/51363/340419/79777/2948/2639/284654/2255/7059",56
"GO:0050679","BP","GO:0050679","positive regulation of epithelial cell proliferation","49/2350","199/17913",7.40431569022768e-06,0.000771635470860156,0.000634516451724586,"374/2683/2152/2252/3037/3397/3479/3791/4609/3164/116039/130497/650/2254/6422/1012/9037/253260/185/8828/9420/7472/3912/5764/8829/7046/1499/2752/6662/1960/6239/3725/653/367/6431/595/5607/4763/3915/2247/858/80139/57608/405/79031/6934/5654/5578/2255",49
"GO:0005581","CC","GO:0005581","collagen trimer","26/2418","86/18678",2.03328045173306e-05,0.00077781875591343,0.000655735214573143,"1303/1277/1293/7373/1295/115908/50509/4060/81578/1278/1282/114905/131873/114897/1306/114899/1284/11117/84034/147372/1305/1289/256076/4015/1634/51435",26
"GO:0030018","CC","GO:0030018","Z disc","30/2418","106/18678",2.05300218277279e-05,0.00077781875591343,0.000655735214573143,"1410/3315/10398/171024/9531/23224/3880/2316/27295/113146/114907/91624/1756/5530/1499/776/7273/23022/10529/775/4660/493/88/6513/23363/26263/6262/6546/87/81",30
"GO:0042641","CC","GO:0042641","actomyosin","22/2418","67/18678",2.08034734122463e-05,0.00077781875591343,0.000655735214573143,"10398/171024/9531/1627/11170/22998/4628/7168/59274/4638/6624/23002/3983/9260/4627/10529/29109/54751/1265/22885/87/81",22
"GO:0007045","BP","GO:0007045","cell-substrate adherens junction assembly","26/2350","81/17913",7.78278112694834e-06,0.000783108804428802,0.00064395098289941,"347/2042/3791/4653/6281/6385/7057/3673/90102/6422/23499/11170/2824/22998/3987/8829/9448/123720/2017/88/8874/79834/23122/29984/87/9475",26
"GO:0048041","BP","GO:0048041","focal adhesion assembly","26/2350","81/17913",7.78278112694834e-06,0.000783108804428802,0.00064395098289941,"347/2042/3791/4653/6281/6385/7057/3673/90102/6422/23499/11170/2824/22998/3987/8829/9448/123720/2017/88/8874/79834/23122/29984/87/9475",26
"GO:0060445","BP","GO:0060445","branching involved in salivary gland morphogenesis","12/2350","23/17913",8.39631608692822e-06,0.000830523740395137,0.000682940321860941,"2252/3082/6591/10512/5154/55727/8829/1605/7052/5361/59277/2255",12
"GO:0071559","BP","GO:0071559","response to transforming growth factor beta","56/2350","239/17913",8.5978151802717e-06,0.000836280823201094,0.000687674375558924,"54829/25805/8483/10370/1277/94031/3397/4053/7057/2200/8516/6422/7472/255743/80310/2662/1278/6660/3987/27122/1601/56937/5179/2353/7046/6662/57045/677/1284/3725/11117/3303/1028/3309/4089/1030/678/10891/64838/7048/9719/50848/407975/858/80139/55612/2615/6935/9475/25878/3693/5654/5139/4015/114990/56288",56
"GO:0001667","BP","GO:0001667","ameboidal-type cell migration","91/2350","446/17913",9.32529472115929e-06,0.000892170819552223,0.000733632763309149,"9590/1545/2252/3036/3037/3315/3397/3791/9314/3164/5743/6385/7057/7076/388/1839/3673/10769/2335/1012/1910/64094/9037/23499/84913/4070/8828/10512/397/5063/2719/5764/2768/4254/8829/56999/6678/5176/8817/7026/7046/2752/183/6662/4223/1960/4627/114757/9448/8879/6239/3725/2191/168667/1947/147372/55333/2113/84159/9353/7048/8874/811/57381/5607/6546/23122/1942/4763/23328/2247/154810/5217/55294/85360/57608/55612/80005/9475/5797/116150/5025/27286/9922/1634/5586/5578/5793/2255/10014/5286",91
"GO:0022612","BP","GO:0022612","gland morphogenesis","33/2350","116/17913",9.51316001649913e-06,0.000895464546069176,0.000736341197202369,"374/2252/3082/3488/3400/6591/6422/6926/10512/9420/5154/5764/3371/55727/8829/1605/7052/6662/23213/57045/5241/367/2119/7048/1999/5727/6909/10116/5361/55294/59277/8945/2255",33
"GO:0061572","BP","GO:0061572","actin filament bundle organization","37/2350","137/17913",1.05133271441111e-05,0.000973901225603692,0.000800839740183837,"3397/4653/6281/6385/90102/6422/11170/4070/4739/22998/3925/4082/7168/5345/2006/2316/8829/51763/7046/6624/2059/4771/4430/29109/5295/57698/23122/10458/5217/29984/56907/87/55607/81/9475/3693/1901",37
"GO:1901342","BP","GO:1901342","regulation of vasculature development","87/2350","425/17913",1.276363399547e-05,0.00116388387496192,0.000957062621469533,"51129/694/3576/1545/2152/3082/3315/3397/3791/9314/5743/5054/6423/6648/7057/55273/51330/3696/388/7058/947/10769/2254/6422/64094/9037/5740/185/3202/80310/5764/10266/10365/1491/8829/56999/2296/6678/5176/861/8817/358/1499/57556/2752/10457/183/4223/23213/4804/727/1284/1958/11117/168667/147372/3570/55333/2113/2627/23576/5140/7048/204851/57381/5607/26523/8877/27250/1942/4763/23328/2247/90993/55294/57608/79031/9475/5797/27286/577/1634/5578/2969/4772/10014/5286",87
"GO:0032970","BP","GO:0032970","regulation of actin filament-based process","73/2350","341/17913",1.29660318946614e-05,0.00116415018672683,0.00095728160984229,"2042/3397/4653/6281/6385/27/90102/6422/25802/9037/253260/4916/11170/4070/397/5063/2824/5154/22998/3925/9113/7168/5345/10630/2006/2316/5144/8829/51763/55243/203228/130271/7046/6624/2059/122786/4771/4627/3759/4089/9353/123720/29109/775/9873/85458/2017/5295/88/10092/1265/50848/6262/23122/10458/93663/29767/817/683/5217/29984/8936/148170/56907/23607/64857/55607/253725/9475/133746/1901/2909/5921",73
"GO:0007050","BP","GO:0007050","cell cycle arrest","54/2350","231/17913",1.32503896839863e-05,0.00117165566963249,0.000963453374310905,"7832/3576/1843/1647/2619/3398/4609/6659/7057/10769/3624/25946/1263/1649/7046/835/323/9125/2191/23378/1032/10668/1028/8738/1030/595/2627/4582/472/811/1027/4194/1877/51147/4291/23019/6419/9238/81617/208/5310/85456/5562/25904/6934/580/133746/4193/51422/51719/8649/324/246175/2255",54
"GO:0003203","BP","GO:0003203","endocardial cushion morphogenesis","15/2350","35/17913",1.3687628883251e-05,0.00119225376362169,0.000980391203122411,"55273/650/6591/6615/4487/6092/7046/26508/6662/653/4089/7048/4194/6909/4193",15
"GO:0001101","BP","GO:0001101","response to acid chemical","71/2350","330/17913",1.41931472103525e-05,0.00121187884758415,0.000996528925027264,"19/928/1277/1843/2042/3399/3485/3791/9314/5166/5743/2697/27/130497/3673/1645/6422/360/4916/7472/80310/1036/1278/445/1282/5764/3371/4023/10365/171023/54675/3490/6678/5176/2730/358/590/31/6662/1958/1032/5602/1728/10891/10400/493/3667/472/2180/1027/5727/5754/4524/8644/7356/23064/10458/6720/836/23677/2308/6495/1646/7483/6935/5562/3949/54834/8649/84918/83667",71
"GO:0048667","BP","GO:0048667","cell morphogenesis involved in neuron differentiation","99/2350","500/17913",1.43282454563582e-05,0.00121187884758415,0.000996528925027264,"3280/3397/3398/4131/4929/51330/6507/25987/2335/1627/9037/4916/23499/8828/10512/4133/9201/65059/5063/23768/4628/3925/5764/1959/8829/1605/3320/203228/10752/6092/1382/8660/104/5530/57556/6324/23767/85440/323/65981/885/9260/4804/9252/2674/10678/4803/4147/10059/2817/4089/1009/9353/152330/26037/2115/22903/134430/347733/2017/5295/66008/5727/23043/23363/6654/6464/57698/23394/1942/7869/7414/5911/10458/10048/10006/5306/8609/10160/56965/53358/84612/55607/5797/3913/59277/22854/23114/6259/2131/80243/577/2909/56288/5578/4218/22902/7225/7533",99
"GO:0090092","BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","51/2350","215/17913",1.48761573397713e-05,0.00124024648907008,0.00101985565882733,"54829/25805/8483/10370/3280/94031/6423/6424/7057/2200/10468/650/2254/8516/6422/3624/10140/255743/2719/2662/27122/1601/56937/4487/7046/53918/23213/57045/11117/653/3303/168667/11030/1028/91851/3309/4089/1030/9688/7048/9719/407975/858/4926/80139/55612/6935/5654/4015/114990/2255",51
